0,1
w113,0.9189723320158103
w19,0.4426877470355731
w47,0.3814229249011858
w36,0.3458498023715415
w39,0.21146245059288538
w12,0.11264822134387352
w25,0.08102766798418973
w48,0.07509881422924901
w1,0.0691699604743083
w6,0.0691699604743083
w58,0.0691699604743083
w23,0.06521739130434782
w29,0.05928853754940711
w43,0.05731225296442688
w44,0.041501976284584984
w167,0.041501976284584984
w67,0.039525691699604744
w35,0.029644268774703556
w27,0.02766798418972332
w123,0.023715415019762844
w105,0.023715415019762844
w351,0.021739130434782608
w52,0.021739130434782608
w173,0.019762845849802372
w245,0.019762845849802372
w60,0.017786561264822136
w125,0.017786561264822136
w63,0.017786561264822136
w76,0.017786561264822136
w153,0.015810276679841896
w145,0.015810276679841896
w3,0.01383399209486166
w676,0.01383399209486166
w130,0.01383399209486166
w17,0.011857707509881422
w18,0.011857707509881422
w115,0.011857707509881422
w38,0.009881422924901186
w170,0.009881422924901186
w340,0.009881422924901186
w219,0.009881422924901186
w406,0.009881422924901186
w199,0.009881422924901186
w135,0.009881422924901186
w20,0.009881422924901186
w169,0.009881422924901186
w322,0.007905138339920948
w256,0.007905138339920948
w68,0.007905138339920948
w65,0.007905138339920948
w159,0.007905138339920948
w50,0.007905138339920948
w367,0.007905138339920948
w258,0.007905138339920948
w30,0.007905138339920948
w187,0.007905138339920948
w82,0.007905138339920948
w166,0.005928853754940711
w45,0.005928853754940711
w62,0.005928853754940711
w28,0.005928853754940711
w136,0.005928853754940711
w357,0.005928853754940711
w118,0.005928853754940711
w141,0.005928853754940711
w24,0.005928853754940711
w81,0.005928853754940711
w14,0.005928853754940711
w407,0.005928853754940711
w139,0.005928853754940711
w333,0.005928853754940711
w604,0.005928853754940711
w111,0.005928853754940711
w217,0.005928853754940711
w144,0.005928853754940711
w64,0.005928853754940711
w57,0.005928853754940711
w224,0.003952569169960474
w77,0.003952569169960474
w41,0.003952569169960474
w31,0.003952569169960474
w292,0.003952569169960474
w297,0.003952569169960474
w21,0.003952569169960474
w80,0.003952569169960474
w37,0.003952569169960474
w49,0.003952569169960474
w257,0.003952569169960474
w97,0.003952569169960474
w289,0.003952569169960474
w348,0.003952569169960474
w74,0.003952569169960474
w242,0.003952569169960474
w33,0.003952569169960474
w198,0.003952569169960474
w503,0.003952569169960474
w2,0.003952569169960474
w79,0.003952569169960474
w268,0.003952569169960474
w432,0.003952569169960474
w282,0.003952569169960474
w386,0.003952569169960474
w197,0.003952569169960474
w450,0.003952569169960474
w140,0.003952569169960474
w61,0.003952569169960474
w100,0.003952569169960474
w4,0.003952569169960474
w84,0.003952569169960474
w101,0.003952569169960474
w124,0.001976284584980237
w663,0.001976284584980237
w92,0.001976284584980237
w552,0.001976284584980237
w290,0.001976284584980237
w278,0.001976284584980237
w284,0.001976284584980237
w171,0.001976284584980237
w343,0.001976284584980237
w174,0.001976284584980237
w354,0.001976284584980237
w277,0.001976284584980237
w507,0.001976284584980237
w272,0.001976284584980237
w599,0.001976284584980237
w83,0.001976284584980237
w216,0.001976284584980237
w69,0.001976284584980237
w208,0.001976284584980237
w186,0.001976284584980237
w185,0.001976284584980237
w204,0.001976284584980237
w594,0.001976284584980237
w163,0.001976284584980237
w303,0.001976284584980237
w461,0.001976284584980237
w474,0.001976284584980237
w522,0.001976284584980237
w150,0.001976284584980237
w117,0.001976284584980237
w505,0.001976284584980237
w281,0.001976284584980237
w315,0.001976284584980237
w121,0.001976284584980237
w54,0.001976284584980237
w635,0.001976284584980237
w525,0.001976284584980237
w51,0.001976284584980237
w535,0.001976284584980237
w46,0.001976284584980237
w234,0.001976284584980237
w195,0.001976284584980237
w32,0.001976284584980237
w412,0.001976284584980237
w201,0.001976284584980237
w511,0.001976284584980237
w443,0.001976284584980237
w102,0.001976284584980237
w393,0.001976284584980237
w110,0.001976284584980237
w270,0.001976284584980237
w200,0.001976284584980237
w494,0.001976284584980237
w91,0.001976284584980237
w414,0.001976284584980237
w255,0.001976284584980237
w374,0.001976284584980237
w172,0.001976284584980237
w184,0.001976284584980237
w107,0.0
w248,0.0
w504,0.0
w451,0.0
w78,0.0
w475,0.0
w237,0.0
w462,0.0
w160,0.0
w126,0.0
w95,0.0
w323,0.0
w236,0.0
w227,0.0
w372,0.0
w566,0.0
w337,0.0
w243,0.0
w175,0.0
w151,0.0
w291,0.0
w373,0.0
w645,0.0
w154,0.0
w155,0.0
w220,0.0
w188,0.0
w228,0.0
w352,0.0
w578,0.0
w210,0.0
w338,0.0
w142,0.0
w395,0.0
w359,0.0
w287,0.0
w334,0.0
w560,0.0
w302,0.0
w305,0.0
w565,0.0
w66,0.0
w148,0.0
w491,0.0
w283,0.0
w342,0.0
w533,0.0
w532,0.0
w252,0.0
w104,0.0
w114,0.0
w265,0.0
w381,0.0
w131,0.0
w271,0.0
w233,0.0
w440,0.0
w86,0.0
w88,0.0
w665,0.0
w531,0.0
w318,0.0
w399,0.0
w120,0.0
w157,0.0
w129,0.0
w556,0.0
w506,0.0
w310,0.0
w16,0.0
w213,0.0
w495,0.0
w447,0.0
w600,0.0
w116,0.0
w481,0.0
w73,0.0
w85,0.0
w161,0.0
w89,0.0
w238,0.0
w436,0.0
w191,0.0
w103,0.0
w377,0.0
w143,0.0
w231,0.0
w438,0.0
w128,0.0
w523,0.0
w263,0.0
w468,0.0
w288,0.0
w616,0.0
w70,0.0
w301,0.0
w344,0.0
w42,0.0
w642,0.0
w378,0.0
w235,0.0
w519,0.0
w608,0.0
w127,0.0
w410,0.0
w508,0.0
w603,0.0
w346,0.0
w229,0.0
w250,0.0
w362,0.0
w403,0.0
w416,0.0
w466,0.0
w483,0.0
w168,0.0
w587,0.0
w415,0.0
w593,0.0
w106,0.0
w501,0.0
w280,0.0
w293,0.0
w8,0.0
w567,0.0
w457,0.0
w647,0.0
w194,0.0
w98,0.0
w304,0.0
w375,0.0
w526,0.0
w591,0.0
w90,0.0
w261,0.0
w162,0.0
w296,0.0
w579,0.0
w325,0.0
w212,0.0
w392,0.0
w677,0.0
w203,0.0
w294,0.0
w353,0.0
w266,0.0
w442,0.0
w543,0.0
w558,0.0
w350,0.0
w320,0.0
w276,0.0
w384,0.0
w458,0.0
w164,0.0
w500,0.0
w7,0.0
w623,0.0
w222,0.0
w309,0.0
w424,0.0
w239,0.0
w264,0.0
w433,0.0
w312,0.0
w96,0.0
w240,0.0
w146,0.0
w279,0.0
w11,0.0
w336,0.0
w667,0.0
w397,0.0
w138,0.0
w452,0.0
w218,0.0
w94,0.0
w53,0.0
w465,0.0
w516,0.0
w429,0.0
w275,0.0
w221,0.0
w313,0.0
w619,0.0
w253,0.0
w262,0.0
w601,0.0
w149,0.0
w363,0.0
w152,0.0
w460,0.0
w202,0.0
w417,0.0
w467,0.0
w630,0.0
w469,0.0
w659,0.0
w383,0.0
w189,0.0
w370,0.0
w314,0.0
w366,0.0
w99,0.0
w285,0.0
w401,0.0
w316,0.0
w544,0.0
w26,0.0
w345,0.0
w602,0.0
w13,0.0
w633,0.0
w420,0.0
w349,0.0
w541,0.0
w232,0.0
w317,0.0
w9,0.0
w181,0.0
w368,0.0
w536,0.0
w387,0.0
w307,0.0
w40,0.0
w583,0.0
w400,0.0
w176,0.0
w371,0.0
w448,0.0
w183,0.0
w254,0.0
w75,0.0
w133,0.0
w330,0.0
w418,0.0
w382,0.0
w530,0.0
w459,0.0
w402,0.0
w427,0.0
w0,0.0
w369,0.0
w308,0.0
w627,0.0
w547,0.0
w408,0.0
w471,0.0
w592,0.0
w132,0.0
w498,0.0
w527,0.0
w215,0.0
w165,0.0
w545,0.0
w341,0.0
w34,0.0
w485,0.0
w513,0.0
w205,0.0
w668,0.0
w59,0.0
w246,0.0
w571,0.0
w10,0.0
w347,0.0
w641,0.0
w473,0.0
w306,0.0
w582,0.0
w361,0.0
w419,0.0
w193,0.0
w549,0.0
w196,0.0
w93,0.0
w209,0.0
w411,0.0
w190,0.0
w274,0.0
w496,0.0
w137,0.0
w405,0.0
w249,0.0
w463,0.0
w404,0.0
w430,0.0
w486,0.0
w109,0.0
w180,0.0
w517,0.0
w299,0.0
w295,0.0
w56,0.0
w225,0.0
w339,0.0
w112,0.0
w158,0.0
w226,0.0
w119,0.0
w147,0.0
w431,0.0
w413,0.0
w211,0.0
w422,0.0
w324,0.0
w356,0.0
w423,0.0
w55,0.0
w528,0.0
w251,0.0
w332,0.0
w539,0.0
w444,0.0
w22,0.0
w108,0.0
w376,0.0
w214,0.0
w182,0.0
w286,0.0
w476,0.0
w319,0.0
w156,0.0
w358,0.0
w456,0.0
w629,0.0
w426,0.0
w267,0.0
w298,0.0
w87,0.0
w484,0.0
w15,0.0
w421,0.0
w192,0.0
w409,0.0
w488,0.0
w311,0.0
w5,0.0
