threshold,FAS1,FAS2,HTD2,ETR1,OAR1,MLS1,ACS1,DAL7,RIP1,CYT1,QCR2,MRPS9,MRPS5,MRPS28,LSC1,MRPS16,SHM1,SHM2,MIS1,ADE3,GCV1,YND1,ADE12,GUA1,YTM1,NOP7,PWP2,RPS8A,RPS8B,RPS13,RPF2,RPS2,RPS20,ADE13,PDA1,PDB1,PDX1,IRC15,MAE1,PGI1,TAL1,TKL1,ACS2,RPS3,RPS5,RPL5,CEM1,SDH2,SDH1,SDH4,GDH2,IDH1,KGD1,SDH3,GDH3,KGD2,HSP82,HSC82,AHA1,SOL4,PGM2,GAD1,NQM1,LPD1,TKL2,TPI1,ASC1,HSP104,BTN2,HSP78,TFS1,SIS1,MDH1,DCS2,CIT3,IDH2,MRP17,ATP6,ATP15,ATP16,AMD1,APT1,HPT1,APT2,HAM1,MCM4,MCM5,MCM3,RAD51,SGS1,RAD52,RPS15,MCM7,ERB1
849,,,,,,,,,,,,,,,,,,,,,,,,,0.0046662360585045404,0.004716184305145047,,0.006350811478821245,0.006350811478821245,,0.004601096683359465,,,,0.2049364444838992,0.1834508014796002,0.14522879498441232,,,0.04922903187046289,,,,,,,,,,,,,,,,0.15148577387742673,,,,,,,0.04818198152289697,0.1366061722592454,0.04785790876638369,,0.006337950751021153,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,,,,,,,,,,,,,,,,,,,,,,0.004306595727243387,0.004352990859660268,,0.006429839408556901,0.006429839408556901,,0.004246422718794972,,,,0.2053253111673544,0.18379889917851472,0.14550436646702491,,,0.04832333654831224,,,,,,,,,,,,,,,,0.15177321797077337,,,,,,,0.04828067502343922,0.13686538232449139,0.04794630449321166,,0.006416818704065708,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,,,,,,,,,,,,,,,,,,,,,,,0.004334313709374339,0.004404697408170628,,0.006403650410361321,0.00640365041036132,,0.004296040549511784,,,,0.20543900359943076,0.18390067203711535,0.14558493493277966,,,0.04817862608549794,,,,,,,,,,,,,,,,0.1518572576158471,,,,,,,0.04808793784375188,0.13694116722453648,0.04777709954308672,,0.0063909486301747635,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,,,,,,,,,,,0.004285570606147417,0.004355172221946711,,0.006440169493012915,0.006440169493012916,,0.004247492736623504,,,,0.20551238734125393,0.1839663621894303,0.14563693853039872,,,0.04809106799964955,,,,,,,,,,,,,,,,0.15191150171551465,,,,,,,0.04800299194730505,0.1369900832292118,0.04769270026943251,,0.006427392227059993,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,,,,,,,,,,,,,,,,,,,,,,,,0.0038297239003594868,0.0038965370581348366,,0.005512470344873517,0.005512470344873517,,0.0037846762942249064,,,,0.19566978480629202,0.17979487364046237,0.1582910807544083,,,0.041121736785418875,,,,,,,,,,,,,,,,0.16580437511011453,,,,,,,0.04121782137791777,0.1491142159691182,0.040948483120756295,,0.005501750493045364,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,,,,,,,,,,,0.004400015437512183,0.00447786443762496,,0.006479507251754921,0.006479507251754921,,0.0043381521364892215,,,,0.20504221450857585,0.18364182019312197,0.14558866649887942,,,0.04811642058715714,,,,,,,,,,,,,,,,0.15183651937009288,,,,,,,0.048226650942250385,0.13699479284938898,0.04791099874891142,,0.006466869786485664,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,,,,,,,,,,,,,,,,,,,,,,0.004526807933155605,0.004606986402433724,,0.006468817188322067,0.006468817188322066,,0.004470025440585768,,,,0.19670704903978162,0.17947093505007036,,,,0.04762309506871144,,,,,,,,,,,,,0.1452629116991033,,,0.15760788757085772,,,,,,,0.047692888808110914,0.1452629116991033,0.04738191821043027,,0.006448948701011744,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,,,,,,,,,,,,,,,,,,,,,,,0.004765580867050838,0.004847229841924301,,0.0065873968103658835,0.006587396810365884,,0.004704942539971649,,,,0.19671689450529492,0.1794799178237447,,,,0.04671960724723377,,,,,,,,,,,,,0.14527018231291444,,,0.15761577606813973,,,,,,,0.0475874281938931,0.14527018231291441,0.047279977551106286,,0.0065674871150802295,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14322637902380747,0.12735943540862416,0.08831834176853905,,,0.029002440255708587,,,,,,,,,,,,,,,,0.10344979783580863,,,,0.02483293141896698,0.02409090273504777,,0.029632188984873947,0.09290220399666874,0.029437319525510666,,,0.10216670756226806,0.09075743878865655,0.09075743878865655,0.024066473906862815,,,,,,,,,,,,,,,,,,,,,,,
858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14496616017431208,0.12890647965126334,0.08939115103244698,,,0.029599338957685826,,,,,,,,,,,,,,,,0.10470640998731978,,,,0.024854401901002004,0.023902047733321517,,0.029830108800753798,0.0940306937654904,0.029628805483248293,,,0.09943068770537575,0.08832695863899416,,0.02409979752979181,0.08832695863899419,,,,,,,,,,,,,,,,,,,,,,
859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14070738046375067,0.12511949723110002,0.08676504008446467,,,0.030366821398927157,,,,,,,,,,,,,,,,0.10163037118016965,,,,0.02561490203269883,0.024934667098032385,,0.0306062987825368,0.09126828348783002,0.030399671426217415,,,0.10356146207522943,,0.09199643679843525,0.02503273114217244,0.09199643679843525,,,,,,,,,,,,,,,,,,,,,,
860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1412708328302532,0.1256205290645271,0.08711248431236625,,,0.030422605477519606,,,,,,,,,,,,,,,,0.1020373425342043,,,,0.023869485028285273,0.02450125759082385,,0.03066252278287848,0.09163376062306168,0.03045551585055629,,,0.10387601008744543,,0.09227585827188725,0.023985937274304134,0.09227585827188726,,,,,,,,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,,,,,,,,,,,0.004824448755473248,0.0048972787436689525,,0.007031664821963032,0.007031664821963032,,0.004749643875818062,,,,0.20118134998977974,0.18356910233369172,,,,0.05115700632531097,,,,,,,,,,,,,,,,0.14631168644402498,,,,,,,0.05134118698171127,0.13446511769338035,0.051001621539872526,,0.007021926947141161,,,,,,0.14541630072620104,,,,,,,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16105431286839458,0.1469549520456178,,,,0.038295978805426546,,,,,,,,,,,,,,,,0.11712879014906469,0.048519386865033404,0.04565765026077676,0.04447710096411583,0.03289887851937545,0.03246137618870486,,0.03804386276931969,0.10764510296792093,0.03780746640358286,,,,,,0.0326431457740462,,0.11641199541862055,,,,,,,,,,,,,,,,,,,,,
863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15832720492680127,0.14446658641515153,,,,0.03899408630926846,,,,,,,,,,,,,,,,0.11514546633664527,0.04978215842782844,0.04684594191280712,0.04563466749415632,0.0347475980423619,0.03428813864019404,,0.03874697888078254,0.10582236497382991,0.038504702307420695,,,,,,0.03425329635148159,,0.1144408089812709,,,,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16157257315206405,0.15397435379606947,0.10652573405507433,,,0.03746377015667254,,,,,,,,,,,,,,,,0.12510677817116034,0.046250390133334054,0.04523486839821113,0.0421616382037185,0.0323457683676761,,,0.036802976789549725,0.11224084991094208,0.036667853303017424,,,,,,0.03198909597786243,,,0.03166334958464783,,,,,,,,,,,,,,,,,,,,
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1703723360851076,0.16218564743416525,0.1111700088673609,,,0.035140152507105504,,,,,,,,,,,,,,,,0.12483003773503132,0.04354576219033187,0.04258471128772344,0.03964987920767098,0.030370261929740447,,0.029795687138063673,0.034514293283359795,0.11117000886736089,0.03438778864381692,,,,,,0.030283424823161414,,,,,,,,,,,,,,,,,,,,,,,
866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17034783732577444,0.162162325883055,0.111154023130739,,,0.03545412016147442,,,,,,,,,,,,,,,,0.12481208774900487,0.04339930252831414,0.041953869596617614,0.039527039599824745,0.030400173659165742,,0.029825032967670813,0.034812367112483526,0.111154023130739,0.03468454612858337,,,,,,0.030313251026553304,,,,,,,,,,,,,,,,,,,,,,,
867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17156527942703484,0.16332126776260927,0.11194841881904496,,,0.03470873157083001,,,,,,,,,,,,,,,,0.12570409490775297,0.04351231044109803,0.04206287164545015,0.03963118976174046,,,0.029227481725530604,0.033812376287962236,0.11194841881904496,0.033691067779117234,,,,,,0.029709792139784814,,,0.029156698912999372,,,,,,,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17021059745296319,0.16203168062610107,0.11106447245468462,,,0.03589270371327878,,,,,,,,,,,,,,,,0.12471153352233032,0.04292056880784271,0.04148245461197467,0.03906258029562404,0.02998082068107689,,0.030144020629705504,0.03546366981426031,0.11106447245468462,0.03532295169528427,,,,,,0.030647473240188947,,,,,,,,,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17144813636173648,0.16320975362642728,0.11187198155283604,,,0.03511141150575163,,,,,,,,,,,,,,,,0.12561826540281337,0.04277899158854236,0.04136032117681637,0.03894612203732415,0.029416452282823115,,0.02940575665722907,0.034691716575587284,0.11187198155283606,0.03455406152956034,,,,,,0.029715048149716365,,,,,,,,,,,,,,,,,,,,,,,
870,,,,,,,,,0.01808598632300123,0.018819682899608496,0.01834237754551528,0.008303721545539024,,0.008321720839851185,,,,,,,,,,,,,,,,,,,,,0.17016250016363563,0.16198589449562553,0.11103308839196704,,,,,,,,,,,,,,,,0.0801614672011231,,,0.12467629313894604,,,,,,,,0.11103308839196707,,,,,,,,,,,0.08060391972510676,0.0801614672011231,0.008308792136990551,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16884302148925429,0.16072981907870335,0.11017211260621511,,,0.03579699470574088,,,,,,,,,,,,,,,,0.1237095248448768,0.0448873294107253,0.043805509793484194,0.041276194809657586,0.02992851254284332,,0.029918110557890783,0.03533376690892707,0.11017211260621514,0.03519275976605371,,,,,,0.03023423087941257,,,,,,,,,,,,,,,,,,,,,,,
872,,,,,,,,,,,,,,,,,,,,,,,,,0.00403727275012681,0.004096414101978992,,0.0061166401629145885,0.00611664016291459,,0.003983582822885679,,,,0.20792822492810614,0.19793691015045833,0.13567568033747648,,,0.04727348681931724,,,,,,,,,,,,,,,,0.15234684667930887,,,,,,,0.04641751219176423,0.13567568033747648,0.04628632476738422,,0.006108783787887368,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16912678126631664,0.160943525948183,0.11115862902857154,,,0.03515330912165469,,,,,,,,,,,,,,,,0.1248535720797487,0.043745879507452914,0.043745879507452914,0.041207178541288365,0.02976204816104931,,0.029750712545509202,0.0347791622120721,0.11115862902857154,0.03454963988905439,,,,,,0.03006505316307463,,,,,,,,,,,,,,,,,,,,,,,
874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17086976344407234,0.16260217335607707,0.11230420460122713,,,0.03391211371731769,,,,,,,,,,,,,,,,0.1261402846236448,0.04311298392029448,0.043112983920294494,0.04061101173079852,0.029418556075279014,,0.029405905224551415,0.03356866490890049,0.11230420460122713,0.03334522812511199,,,,,,0.029291921751203435,,,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17150080984999513,0.1632026863726774,0.1127189600456965,,,0.03432706310751826,,,,,,,,,,,,,,,,0.126606138684945,0.04269635095047715,0.04166733562144755,0.03926147807475292,0.02976678635676693,,0.029749018832538218,0.033464091710377654,0.1127189600456965,0.03268559818297601,,,,,,0.02963472216413475,,,,,,,,,,,,,,,,,,,,,,,
876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17080067209673144,0.16253642501645696,0.11225879429192755,,,0.03488597195641772,,,,,,,,,,,,,,,,0.1260892796825543,0.043182904237049256,0.042127796027374716,0.03966958754421901,0.029709347050318403,,0.029691135536534855,0.034002614288055746,0.11225879429192752,0.03321200393695974,,,,,,0.029574674043472842,,,,,,,,,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16974436448351593,0.1615312271969046,0.11156453578810971,,,0.03438129173100874,,,,,,,,,,,,,,,,0.12530948728221697,0.044330649851461755,0.04324749823336482,0.040723953755428276,0.030099878817931563,,0.030090775174411326,0.03408562464112982,0.11156453578810971,0.033361808371198745,,,,,,0.02996436888520801,,,,,,,,,,,,,,,,,,,,,,,
878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17019792337133946,0.16196284048774412,0.11186263750669438,,,0.03404098180225476,,,,,,,,,,,,,,,,0.12564431566876388,0.044385120422058395,0.043300637898890604,0.040773992656401775,0.02977738205675809,,0.029768375951688686,0.033748241258797614,0.11186263750669441,0.0330315894044789,,,,,,0.029643324007434954,,,,,,,,,,,,,,,,,,,,,,,
879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17020553460806823,0.16197008345226327,0.11186763999437638,,,0.034354721914031466,,,,,,,,,,,,,,,,0.12564993447192696,0.044035258960818495,0.04295932208424826,0.04045259851184762,0.029475331879953368,,0.029756201171260092,0.03427120526745971,0.1118676399943764,0.03350148926556508,,,,,,0.02963303842380463,,,,,,,,,,,,,,,,,,,,,,,
880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17047774896707604,0.16222912662936634,0.11204655296559622,,,0.03435491809998329,,,,,,,,,,,,,,,,0.12585088984303403,0.04366597246372422,0.04259905856032639,0.04011335675977587,0.029535128016546085,,0.029820008404295162,0.03420967158136492,0.11204655296559622,0.03344035977284104,,,,,,0.02961065497047425,,,,,,,,,,,,,,,,,,,,,,,
881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17647539341634425,0.1679365730658286,0.11598850662538747,,,0.032749785692421846,,,,,,,,,,,,,,,,0.13027849928459415,0.040453383793788385,0.039462565743279915,0.03715336714796408,0.027089436860705814,,0.027332610620942496,0.030651877740598722,0.11598850662538747,0.031291098223005735,,,,,,0.02714839515975116,,,,,,,,,,,,,,,,,,,,,,,
882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17090118044829306,0.16263207023814474,0.11232485343691838,,,0.03448215001393626,,,,,,,,,,,,,,,,0.12616347743303677,0.04396082852838039,0.04287390270107606,0.04034747147696376,0.029348590771797335,,0.029632059330022754,0.03285410950229415,0.11232485343691838,0.032660948482301735,,,,,,0.02949350419991639,,,,,,,,,,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18253824890047898,0.1737060752796407,0.11997332025791058,,,0.030135862736720045,,,,,,,,,,,,,,,,0.13475424912462422,0.03630691217167949,0.035408787477688754,0.033323649677866114,0.025930226199300282,,0.025921260539313044,0.02819619311109298,0.11997332025791058,0.02802757341665514,,,,,,0.02580432084911907,,,,,,,,,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18237313439113614,0.1735489498905103,0.11986479869583831,,,0.03044334220700563,,,,,,,,,,,,,,,,0.13463235751089342,0.03642875771578615,0.035527618926531765,0.033435483430277226,0.025743658790658437,,0.026117561670607026,0.02817467008351419,0.11986479869583831,0.02800645643147642,,,,,,0.02583841155992673,,,,,,,,,,,,,,,,,,,,,,,
885,,,,,,,,,0.016586424043259614,0.01672930121385115,0.016668747659805704,,,,,,,,,,,,,,,,,,,,,,,,0.1619464963522987,0.1541106614974909,0.10643938455941822,,,,,,,,,,,,,,,0.08104701873564009,0.08104701873564009,,,0.11955290820290347,,,,,,,,0.10643938455941825,,,,,,,,,,,,0.08104701873564009,,0.019461878568211244,0.019461878568211244,0.019461878568211244,,,,,,,,,,,,,,
886,,,,,,,,,,,,,,,,,0.14571691145044588,0.1475540002040128,0.13248947631222294,0.13248947631222294,0.12374566413451472,0.09442479433281169,,,0.011279518000508193,0.011516117839309063,,0.005269914663523091,0.005269914663523091,,0.011148133816692345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005259681196490895,,,,,,,,,,,,,,0.08717365063275893,0.08666274644096335,,,,,,,,,,,,
887,,,,,,,,,,,,,,,,,0.1419085923148226,0.14407203215287864,0.12580230248851948,0.13008970908713993,0.11704679482388355,0.10173710583931528,,,0.012086555917456011,0.012337011068122239,,0.005229470822528603,0.005229470822528603,,0.011943360749478327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0052192041971740495,,,,,,,,,,,,,,0.09392442931424705,0.09337396040190554,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,,0.14287155761206682,0.14504861253690635,0.12666634587141679,0.13098071519673435,0.11785440287145317,0.10266844491700465,,,0.011335564740801454,0.011561684332638615,,0.0039054444858146976,0.003915216301390484,,0.011210000285713862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003907499800075645,,,,,,,,,,,,,,0.09228700735149836,,0.09578750369648473,,,,,,,,,,,
889,,,,,,,,,,,,,,,,,0.1407985380142164,0.14352518661340125,0.1252690192667932,0.129552848474317,0.11683182637762995,0.10274138254167677,,,0.012145923217171853,0.012398603644027947,,0.0051883389603464445,0.005189755029095585,,0.012020944664879095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005190366341219074,,,,,,,,,,,,,,0.09485158480353215,,,0.09429568205169339,,,,,,,,,,
890,,,,,,,,,,,,,,,,,0.1367990283150363,0.13964708391739566,0.13564199416641506,0.13564199416641506,0.12695577140135636,0.09739490278774,,,0.011610268144700866,0.011822455498396863,,0.00456290011857365,0.004564141040015283,,0.011490604482032474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045644781912751375,,,,,,,,,,,,,,0.08991567616345528,0.0893887016071921,,,,,,,,,,,,
891,,,,,,,,,,,,,,,,,0.13890472186324504,0.1418023917111089,0.13774735745039804,0.13774735745039804,0.1289192813077767,0.09546382263406777,,,0.010509937404052734,0.010701492657520512,,,0.004412482235410433,,0.010400491018751299,,,,,,,,,,,,,0.004406606428262626,,,,,,,,,,,,,,,,,,,,,,,0.004412815326250721,,,,,,,,,,,,,,,,0.08906686498957188,,0.08550437752318517,,,,,,,,,
892,,,,,,,,,,,,,,,,,0.14303481684535638,0.1455002575606922,0.1426292819677278,0.1426292819677278,0.13285975574670716,,,,0.009504275754907037,0.009675287190705815,,,,,0.009404899451175211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04499855700899968,0.04452515580619893,0.04436842313406526,0.044171157459406835,0.04405044512335562,0.04264840498297427,,,
893,,,,,,,,,,,,,,,,,0.14475163743652522,0.14653177425267028,0.13601151402112555,0.14401080635926813,0.13092242766341156,,,,0.00972882238700322,0.009902960802336451,,,,,0.009625399512444796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04498816104759374,0.044513648118227535,0.04435626637764491,0.04533397719502556,0.04554762172742833,0.043774983099294715,,,
894,,,,,,,,,,,,,,,,,0.14853509920700964,0.15036176454407088,0.13956652985899676,0.14777490457636677,0.13434442694946966,0.08210222735609633,,,0.009847990195284201,0.010007791636089043,,,,,0.009726957014315214,,,,,,,,,,,,,0.005525091455978402,,,,,,,,,,,,,,,,,,,,,,,0.005533396594270236,,,,,,,,,,,,,,0.07579736799304469,0.07535313750879138,,,,,,,,,,0.005523315110216848,,
895,,,,,,,,,,,,,,,,,0.1401824782152988,0.14773401974117797,0.13664054277893561,0.14476438962344387,0.13238232869779848,,,,0.009551236401563763,0.009705114621286223,,,,,0.009432607045229285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045635575385016114,,0.045360332352632815,0.044502664613554746,0.04550842680449796,0.043369858530888185,,0.045230425188676135,
896,,,,,,,,,,,,,,,,,0.1422482736694817,0.1482050576145385,0.13057131304292124,0.13708543598035933,0.13581201391479067,,,,0.009794596393018811,0.009974079600112698,,,,,0.009670213074963633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046737776304792,0.046286029782576635,0.04607328259558367,0.045901756753450054,0.04695762140954324,0.04468254986386776,,,
897,,,,,,,,,,,,,,,,,0.14545585613257953,0.15128081331942148,0.13654551894027805,0.13913956074693556,0.14226707843528527,0.08215794960814918,,,0.009841638067990875,0.01005537132993705,,,,,0.00971568183571725,,,,,,,,,,,,,0.005521681089467523,,,,,,,,,,,,,,,,,,,,,,,0.00553030750147172,,,,,,,,,,,,,,0.08098819081514755,0.07598045579993881,,,,,,,,,,0.0055198963776801595,,
898,,,,,,,,,,,,,,,,,0.14558013618424553,0.15141007031735407,0.13666218584252493,0.13925844404430276,0.14238863393898524,0.08192017622357844,,,0.009830098608163636,0.010050422515267445,,,,,0.009707818999045808,,0.005555062896689277,,,,,,,,,,,0.0055568539385350965,,,,,,,,,,,,,,,,,,,,,,,0.005565732956010518,,,,,,,,,,,,,,0.08075380283039107,0.07576056070490612,,,,,,,,,,,,
899,,,,,,,,,,,,,,,,,0.14571006224120642,0.1515451994217506,0.1367841528869829,0.13938272817404346,0.14251571167258714,0.08196144519463067,,,0.009794580900088865,0.010014425414747402,,,,,0.009673135395419785,,,,,,,,,,,,,0.005474910347011044,,,,,,,,,,,,,,,,,,,,,,,0.005483662110719206,,,,,,,,,,,,,,0.08038848630969989,,,0.0757983551423533,,,,,,,,0.005473144788759279,,
900,,,,,,,,,,,,,,,,,0.14565646270117574,0.1515751232840374,0.13653022557829417,0.13915235208847415,0.14353827957480178,0.08194125055619333,,,0.009774234514071542,0.009994408314711172,,,,,,,,,,,,,,,,,,0.0053858244877514425,,,,,,,,,,,,,,,,,,,,,,,0.005394686728869929,,,,,,,,,,,,,,0.08036697388113229,0.07565337249131722,,,,,,,,,,0.005384086068545583,,0.009652719730624093
