threshold,PYC1,MAE1,KGD1,IDH1,IDH2,GDH2,IDP1,GDH3,GDH1,AAT2,AAT1,MDH3,MDH1,MDH2,IDP3,NIT3,GLT1,ALT2,ALT1,FUM1,UGA2,NIT1,RIP1,CYT1,QCR2,PCK1,FDH1,ERT1,MLS1,ACS1,DAL7,ACS2,LAT1,CIT1,CIT3,CIT2,LSC1,ACC1,LSC2,HFA1,ICL1,ACH1,LYS20,LYS21,ACO2,QCR7,QCR9,QCR8,SDH2,SDH1,SDH3,SDH4,YJL045W,SDH5,SHH3,SHH4,KGD2,LEU9,PDA1,PDB1,PDX1,AIM22,IRC15,ILV2,HSP82,HSC82,AHA1,STI1,SBA1,HSP104,PGI1,TAL1,PKP2,PKP1,CPR6,TKL1,NQM1,TKL2,TPI1,FES1,PGK1,ZWF1,FBA1,ENO2,GPM1,ENO1,CDC19,PFK1,ERR3,PYK2,LPD1,PTC6,PTC5,ACO1,YMR31,SIS1,BTN2,HSP78,YJL144W,HSP26,CUR1,MBF1,ICL2,TDH3,TDH2,ATP2,ATP18,ATP6,ATP16,ATP15,ATP4,TOM40,TOM22,TOM70,PTC7,TIM8,TOM7,TIM54,TOM20,TIM22
833,,0.04064796538233871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08287571891269,,0.10728543386078701,0.094547160568265,0.08287571891269,0.07402920690280163,0.06161944219383256,,,,,,,,0.024004027047761403,0.022894927188784456,,0.022269307843889925,,0.02278503717663473,0.023070210490243662,0.022928737805089708,0.022325872453838786,,0.022064120267338706,0.022855235370120703,0.02199239966222676,0.02183401775942628,0.022243016455480904,0.02183401775942628,0.020513564309917003,,,0.020003492954061675,0.07402920690280163,0.02291323202098313,0.0255589297985693,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,0.03125135233577811,,0.04888071204885697,0.04906738007887751,0.049067380078877516,0.052016626997569475,0.04547951265373902,0.052016626997569475,0.052016626997569475,0.05290625970868218,0.05507545492112228,0.050051431103824894,0.050051431103824894,0.045351112000691515,0.03638902103952232,0.03087160610793301,0.039182578424952194,0.0361358365161718,0.0331036576918383,0.03847068401543847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023989842894285233,0.023368341341163282,,,,0.023242832637600876,0.02345705829204889,0.023320977135793463,,,,,,,,,,,,,,,,0.03523565687626878,,,,,,,,,,,,,,,,,,,,,,,,,,
835,0.03376508128017044,,0.04596751691632275,0.04600068377866327,0.04600068377866327,0.050586261661143064,0.03601702924878662,0.050586261661143064,0.05058626166114305,0.051626363273015806,0.051626363273015806,0.048165527394622196,0.048165527394622196,0.04446586425510118,0.029255804441210276,0.028277006345092396,0.03986999665424926,,,0.03640047930339195,,,,,,,,,,,,,,0.04446586425510118,0.04631203552518249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029365963210385922,0.028574453500196315,,,,0.028423423076432114,0.028636913617202667,0.028473688725575586,0.02838494576956732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,0.03344740822176276,,0.047685853144085806,0.047708434686242,0.04770843468624201,0.05326825250161487,0.04220307001490968,0.05326825250161487,0.05326825250161487,0.054683123305990206,0.054683123305990206,0.04989969452386891,0.04989969452386891,0.04510373345264432,0.030908479705106972,0.0328339572132865,0.04040807840803313,0.02937399218892457,0.029020676939691518,0.03659909908079545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029325038080164078,,,,,0.027899726584287746,0.028210424914420978,0.028043050201552313,0.02735213405792465,,,0.02719801525536257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,,0.04984849498312547,0.049873431604861615,0.049873431604861615,0.05313841882733611,0.044110767277471985,0.05313841882733611,0.05313841882733611,0.0546544876043152,0.0546544876043152,0.04952075046945658,0.04952075046945658,0.04456615563615339,0.03233549573186011,0.03136965774458904,0.041957411031511974,0.0307033301665171,0.030323428196382403,0.03824921765766262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02796724343814754,0.02633660376265814,,,,0.02705357163936234,0.027050758222465218,0.02689406836562547,0.027036501465930958,,0.02668469884126116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,,0.049773905380294026,0.04979880468871284,0.04979880468871284,0.05305890642567254,0.04404476318621645,0.053058906425672556,0.05305890642567254,0.054572706669409485,0.054572706669409485,0.0494466512792868,0.0494466512792868,0.04449947013542262,0.03228711128645582,0.0313227185077491,0.04189462906335554,0.030657387973006565,0.03027805446009564,0.03819198435594178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02855203522935152,,,,,0.027119129450748167,0.02722483158714264,0.027062501112538672,0.02715299258112293,,,,0.02677681516252192,,0.026348625976200718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,0.05046497475402207,0.04780518405924112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07420521275576457,,0.10569503733233977,0.094379119640413,0.07420521275576457,0.06649357299135755,0.05583907604822535,,,,,,,,0.024915719817738626,0.021972355462835953,,0.02071337108988454,,0.02366530531600117,0.023757545494096557,0.02361588902055189,0.023694855723241558,,0.022372738453140327,0.022227070099262055,0.0233665873147609,0.022557955162058368,0.022992931226511294,0.022114853108898422,0.021930805910913752,,,0.020947050440149564,0.06649357299135755,,0.023574003031469577,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,0.04870624598382889,0.048738415388491295,0.048738415388491295,0.051573455737402046,0.0404337817274409,0.051573455737402046,0.051573455737402046,0.052850867223828,0.052850867223828,0.04844135613407368,0.048441356134073674,0.04413696032735268,0.03276869360386032,0.02885862722546202,0.041555984300791236,0.028038538154511256,0.027520668312532998,0.03790749417546996,,,,,,,,,,,,,,,0.046583032331110046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029363469483960226,,,,,0.027862092587412565,0.02801031717079662,0.02783668156170611,0.027869538503316544,,,,,,0.02776622984545557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,0.0335388513375547,,0.04694363715961019,0.04697318927794244,0.04697318927794244,0.051992749981664026,0.03892035557089209,0.051992749981664026,0.051992749981664026,0.05319234428126412,0.05319234428126412,0.049058987007443274,0.049058987007443274,0.04486667611486288,0.03158269092542176,0.030410312826072813,0.04029714876918263,,,0.03655830815913929,,,,,,,,,,,,,,,0.047168816885070235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029224879063326627,,,,,0.027730588402134628,0.027878113391508832,0.027705297312008114,0.027737999174622816,,,,0.027373855714811633,,0.027635178115489097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,0.0338760515991213,,0.04611434025263829,0.04614762866340031,0.04614762866340031,0.05074642289861848,0.03612313987915334,0.05074642289861848,0.05074642289861848,0.05178925699999986,0.05178925699999986,0.048319098249352835,0.048319098249352835,0.04460930042811418,0.029353614135751493,0.02836080053652042,0.03999904702454824,,,0.03651856376026995,,,,,,,,,,,,,,0.04460930042811418,0.046646955495659496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02937791971255451,,,,,0.027937033946162093,0.028094862691100973,0.027919796700928496,0.027877116333947967,,,,,,0.02783092055405368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,0.032134622342319945,,0.04599441570987283,0.046024646045325454,0.046024646045325454,0.04823645527901222,0.03633190512699108,0.04823645527901222,0.04823645527901222,0.04934850317094773,0.051261434458512625,0.04835940278267035,0.04835940278267035,0.04485734238540975,0.02964671090436931,,0.03800319818944427,,,0.037734739580015546,,,,,,,,,,,,,,0.044266912159597244,0.04636456783111521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03055200668598621,,,,,0.0290574997157509,0.029458250561876235,0.029274976524479645,0.028988488481542632,,,,,,0.028940392399558333,,,,,,,,,0.03430657027918241,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,0.04293787068953266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06882694784961914,,,,,,,,,,,,,,,,,,,,0.08102967575314582,,0.09695636629213271,0.08800865305947128,0.0780197397950846,0.062420754438020705,0.051325624748299874,,,,,,,,0.02428096885372626,0.021404653197063726,,,,0.023095602568401895,0.023422168936145946,0.02327580562553667,0.022981556667402796,,0.02169603398737045,0.02229661243206879,0.022186984047121033,0.022479440231508916,0.022540581052832628,0.022078785354024702,0.021238489419776678,,,0.020288792910829804,0.07436625077690526,,0.019657226372950993,,0.023184414941026674,,,,,,,,,,,,,,,,,,,,,,,,,
845,,0.0430722529136222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06904235485934729,,,,,,,,,,,,,,,,,,,,0.08128327351824452,,0.09725980966118533,0.08828409285998612,0.07826391739374478,0.06261611204835452,0.05148625804230585,,,,,,,,0.02407850452808732,0.021188329128022997,,,,0.022909505114881764,0.02356333037646888,0.023405116241280492,0.022774293061226546,,0.021488699345300632,0.022070290559830105,0.021988190121791432,0.0222757746314924,0.022337716518269417,0.021879900350911988,0.02104799163956646,,,0.02010957062856863,0.07459899408755662,,0.019718747397561857,,0.023256974972391934,,,,,,,,,,,,,,,,,,,,,,,,,
846,0.04132173880617412,0.04772359704925321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064669808954113,,,,,,,,,,,,,,,,,,,,0.07459237134242333,,0.0965527391018474,0.08821667965859702,0.07198173731311829,0.05777484017021846,0.04787115751861404,,,,,,,,0.02477105660264228,0.02179775324225104,,,,0.023568434130835852,0.02424106488097731,0.024078300150571486,0.023429333073685644,,0.022106762784153987,0.022705081873194748,0.022620620041464895,0.022916476130016246,0.022980199605103255,0.022509215612638647,0.021653379331239484,,,0.02068796721632095,0.06854923581537994,,,,0.020680449595165424,,,,,,,,,,,,,,,,,,,,,,,,,
847,0.04137607523822797,0.047786351668573444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06475484716358074,,,,,,,,,,,,,,,,,,,,0.07469045732414335,,0.09667970208790246,0.0883326810602507,0.07207639041561664,0.05785081177180221,0.04793410617404332,,,,,,,,0.024701859965907652,0.021736862371226424,,,,0.02350259695638196,0.02417334874809138,0.024011038692352996,0.023363884470679296,,0.02204500871131438,0.022641656427618808,0.022557430535549587,0.022852460165762336,0.02291600563269136,0.02244633730910424,0.02159289176110083,,,0.020630176473874676,0.06863937531584229,,,,0.020707643558360956,,,,,,,,,,,,,,,,,,,,,,,,,
848,,0.03889444601764969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08484192137706052,,0.10401541372135166,0.09210020372898366,0.08105415069421498,0.0725465065574795,0.05991317424103299,,,,,,,,0.024568609921817378,0.021619606509791375,,0.02122668284774288,,0.023375816135626105,0.0240429496691986,0.023881515167856266,0.023237851911182352,,0.021926090606086374,0.022519519806270413,0.022435748256661527,0.02272918639897465,0.022792389080531168,0.022325254304009418,0.021476412524995762,,,,0.07633427724032504,0.02122668284774288,0.02424090855079121,,0.026674681882623553,,,,,,,,,,,,,,,,,,,,,,,,,
849,0.048373268078521055,0.04587580562204535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07603640164854654,,0.10286530151545024,0.09208085001656531,0.07289578885014163,0.0654271577301933,0.054550134852727375,,,,,,,,0.025374365784510446,0.02233448835621844,,,,0.024142766236679342,0.02483467939409256,0.024667640954535185,0.024005056905320808,,0.022643356458460474,0.02325816718580195,0.02316993568278926,0.02347267242010778,0.02340465788612824,0.023054824025208483,0.02219115238024225,,,0.0212009794341885,0.06856777052859822,,0.022633970918955585,,0.022938807133971714,,,,,,,,,,,,,,,,,,,,,,,,,
850,0.04873270077102218,0.04621668117150427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07660138246663538,,0.10362963176968534,0.0927650474909952,0.07343743366140118,0.06591330763074346,0.054955464131174886,,,,,,,,0.025045088647869772,0.022033982273892944,,,,0.023824820550252947,0.025022977971152945,0.024849679929896788,0.02365411841763465,,0.022295853134039614,0.02304060321739544,0.02283962119659903,0.022317463929714204,0.02321977729956685,0.02190343417055911,0.021856976172772654,,,0.02085529557293494,0.06907725643597765,,0.02280215035839695,,0.0231092516281817,,,,,,,,,,,,,,,,,,,,,,,,,
851,0.0487900554731875,0.04627107470893854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07669153649888301,,0.10375159600666821,0.09287422493419085,0.07352386396525869,0.06599088260746508,0.05502014255506136,,,,,,,,0.024985640792089443,0.021980970255041768,,,,0.02376782329453075,0.024938609483469064,0.02477740741616518,0.02359918539003181,,0.022244557173893235,0.022985234855204158,0.022786493097061714,0.022265648102564196,0.023165800287112737,0.02185249826847344,0.021806139345644373,,,0.02080662411446877,0.06915855514108943,,0.022828986764379857,,0.023136449469126852,,,,,,,,,,,,,,,,,,,,,,,,,
852,0.04882411049077246,0.04630337150072543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07674506649795267,,0.10382401368261075,0.09293905030347255,0.07357518295754036,0.06603694364686846,0.05505854611710014,,,,,,,,0.02494872905372412,0.021948531925881906,,,,0.02373273099172931,0.02490303687724592,0.024742063471562277,0.023564296171100414,,0.022211586258728783,0.02295130584597002,0.0227528131164498,0.02223273186798597,0.023131558583566688,0.02182019759203228,0.021773907651536757,,,0.02077587851576113,0.06920682718728076,,0.022844921190733093,,0.02315259850166808,,,,,,,,,,,,,,,,,,,,,,,,,
853,,0.040222404302050305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08869346672958182,,0.10466932212841598,0.096177381524397,0.08467439230814494,0.075746352420776,0.062437556756776376,,,,,,,,0.023139025531521258,0.020447545675793776,,0.020961566871050604,,0.022105875279167422,0.023193091921047057,0.02304153643491582,0.021844518716494805,,0.020577948796113976,0.021381534937072327,0.021178694561636614,0.020095898034348185,0.02143944314623569,0.01971019858581874,0.020180159915789093,,,0.019247862231944836,0.0797654268422129,,0.020961566871050604,,0.028107229477643884,,,,,,,,,,,,,,,,,,,,,,,,,
854,0.04854288850714904,0.04604767266293701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07668854645298409,,0.10356131355880427,0.09275254936701842,0.07353292383246292,0.06749682555390464,0.05485321220130532,,,,,,,,0.025004496342667222,0.022104550975026477,,,,0.023889931397586318,0.025061779375718008,0.024897745475906143,0.023611591535556083,,0.02223528031165438,0.02317942273092719,0.022884413090918543,0.02171369527516473,0.02300898569230327,0.021296220783042597,0.021819396509018648,,,0.020811593255865162,0.06919238914875077,,0.02272112064975416,,0.02309145531357478,,,,,,,,,,,,,,,,,,,,,,,,,
855,0.04012704601098288,0.03839092840819186,0.07156013686654185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07764158017966219,,0.09690280325,0.08841186319018658,0.06605516346475993,0.059088800796224195,0.04787498393321735,,,,,,,,0.024108153936104004,0.02130606241221311,,,,0.023033866208345657,0.024143485495524718,0.023986063408033966,0.022781000756619204,,0.021653105808780927,0.022349577156446348,0.02208139830329015,0.02095601640633367,0.02218953219786933,0.020542881441919545,0.021057650448834498,,,0.020074462738289785,0.07156013686654183,,,,0.03212330031508651,,,,,,,,,,,,,,,,,,,,,,,,,
856,0.040279493758156704,0.03853678042396542,0.07183200292041904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07793655040952076,,0.09727094931403488,0.08874775109389858,0.06630611542510718,0.05931328665950257,0.048056867081172065,,,,,,,,0.023739447054968565,0.02147340145562648,,,,0.02240517009208613,0.024180409439506417,0.02402418577482898,0.022829238038222656,,0.02169118133582245,0.022349461210268432,0.021723622521130852,0.02061758187869016,0.021826387342604028,0.020211425519835444,0.020768173918537903,,,0.01980317359643622,0.07183200292041904,,,,0.03224534081523901,,,,,,,,,,,,,,,,,,,,,,,,,
857,0.041789098688701246,0.03951137310896595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06166186304340346,,0.08537092920747683,0.07591334374491565,0.05264266927805529,0.04533172615157316,0.04488672066955042,,,,,,,0.06148828975984258,0.017454907696801802,,,0.017075666286659474,,0.016477664843983504,0.017833917388498207,0.017716636621910222,0.016466430425841345,,,,,,,,,,,,0.05537490743447367,0.017075666286659474,0.01946734383740455,,0.019062375048248537,0.05462170434235539,0.05462170434235539,0.05462170434235539,0.037844452483322764,0.037844452483322764,0.037844452483322764,,,,,,,,,,,,,,,,,,,
858,0.04235839788640666,0.04004964250737381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06250189190885307,,0.0865339502591446,0.07694752268261074,0.053359828305779705,0.045949287097812715,0.04549821923895392,,,,,,,0.059928906997458745,0.01784012634849259,,,0.01730829066532091,,,0.01797921604788216,0.01785788642549421,0.016522623519213134,,,,,,0.01650855021922186,,,,,,0.05612928815491695,0.01730829066532091,0.01973255040026077,,0.019322064660177444,0.05323646262338464,0.05323646262338464,0.05323646262338464,0.036884692713050386,0.0368846927130504,0.036884692713050386,,,,,,,,,,,,,,,,,,,
859,0.041156422470088945,0.03891318107048776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0607283182777338,,0.08407843527089409,0.07476403522260155,0.05184567278898041,0.04464541546326678,0.044207147249920864,,,,,,,0.06248300899626824,0.018321587361125845,,,,,0.01694191950984839,0.01846607419256527,0.01834140717159949,0.016968350616308175,,,,,,0.01695289477437714,,,,,,0.054536545561617064,0.016817145085783466,0.019172613252827368,,0.01877377558710351,0.055505340238684725,0.0555053402386847,0.0555053402386847,0.038456676453515914,0.038456676453515914,0.03845667645351592,,,,,,,,,,,,,,,,,,,
860,0.041179504851930504,0.0389350053411661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06076237746332267,,0.0841255902574329,0.07480596627261636,0.05187475018551598,0.04467045463006869,0.044231940616100605,,,,,,,0.062457831049590774,0.018292288579467936,,,0.016826576900821254,,0.016914827010121095,0.01843654435624799,0.018312076695291536,0.016941215849543535,,,,,,0.016925784723666255,,,,,,0.05456713212122117,,0.019183366120871816,,0.018784304768959013,0.05548297399033506,0.05548297399033507,0.05548297399033506,0.0384411800783462,0.0384411800783462,0.0384411800783462,,,,,,,,,,,,,,,,,,,
861,0.056673783918317164,0.054223998952318636,,,,,,,,,,,0.07183678009207141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0722791075793454,,0.09938514682101154,0.0906845599165234,0.05452340963901128,0.04781990982282883,0.04608857848114778,,,,,,,,0.0250629469863591,0.0221575333143386,,,,0.02316580301192149,0.02515318115678571,0.024986820548952536,0.02367597009323345,,0.021440605120675634,0.022131989499802267,0.022953138866759152,0.0217780366639038,0.023219328493256235,0.021344575884255628,0.021922702738970432,,,0.020890764070362944,0.06642681076024247,,,,0.02017451756760509,,,,,,,,,,,,,,,,,,,,,,,,,
862,0.05509114187461452,0.05270976830480596,,,,,,,,,,,0.0698307042559883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07026067954035566,,0.09660976990061408,0.08815215097334407,0.05300081780739668,0.04648451637317393,0.044801533272663334,,0.028864048164286386,0.027161609025709934,0.026459303535866802,0.025475590476378,0.02447395084008784,0.023787120322614864,0.022782171172384232,,,,0.0240699142756847,0.021014353560859553,0.0226321880444148,0.0224915565045837,0.021075892870311055,0.02301657121168307,,,,,,,,,,,0.06457181085958717,,,,,0.02276346882040811,,0.02241936801218318,,,,,,,,,,,,,,,,,,,,,,
863,0.0542836029605594,0.051937136124593795,,,,,,,,,,,0.06880710937006398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06923078197559053,,0.09519364117251074,0.08685999601255824,0.05222391935512589,0.04580313539984421,0.04414482186142859,,0.02968379096905335,0.027933002332635903,0.027210751273523678,0.026199100632380297,0.025169014297271426,0.02446267770180176,0.023251147471068816,,,,0.024753503040730606,,0.023103803814511402,0.022959340669732375,0.021545602203954323,0.023670244893690323,,,,,,,,,,,0.06362530206986554,,,,,0.023409954360858222,,0.023056081043938335,,,,0.021482538992708276,,,,,,,,,,,,,,,,,,
864,0.05162798864720781,0.04871829979439846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07689221023104353,,0.0993045496334513,0.09463458779250764,0.06547206520475483,0.056255437259906685,0.0556739529341099,,0.028737695307769578,0.02810670053954714,0.02619714793501001,0.025123666880039863,0.025267765293961932,0.022902631420797574,0.023278126059888347,,,,0.023627838381315464,0.02138972815946511,0.022867541881224657,0.022783582857880326,0.021702535018991807,0.022450471314322866,,,,,,,,,,,0.06898464778667489,,,,0.024149355553056664,0.022045072996094244,,0.021806401116579437,,,,,,,,,,,,,,,,,,,,,,
865,0.05549321881686828,0.05229010424194753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07673613802167721,,0.10473212484845289,0.09969956312166178,0.06833897753379332,0.058535466653280285,0.058535466653280285,,0.027009606957439085,0.02641350745567609,0.024593154406811573,0.023594797263871276,0.02371731020366593,0.021970918719145655,0.021795960385144263,,,,0.022198430944997568,0.02002052986290295,0.021407766200594824,0.02132930068706423,0.020316171227964232,0.021114430698623583,,,,,0.019698913710086138,,,,,,0.06833897753379332,,,,,0.021171037603110232,,0.02094812624814728,,,,,,,,,,,,,,,,,,,,,,
866,0.05550731415429372,0.05230338598481656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07675562908348978,,0.1047587269211114,0.09972488691821438,0.06835633570778621,0.058550334724937037,0.058550334724937037,,0.02692947391154667,0.026032575893436424,0.024526716322450112,0.023389526489463925,0.02365131873041098,0.021898021117045644,0.021999450413341802,,,,0.022135444818826844,0.020214592624404754,0.02160123959004157,0.021521926060773636,0.020510573979066107,0.020930535733334282,,,0.019819995153646304,,,,,,,,0.06835633570778621,,,,,0.021098925469093588,,0.0208763997657451,,,,,,,,,,,,,,,,,,,,,,
