threshold,PYC1,MAE1,KGD1,IDH1,IDH2,GDH2,IDP1,GDH3,GDH1,AAT2,AAT1,MDH3,MDH1,MDH2,IDP3,NIT3,GLT1,ALT2,ALT1,FUM1,UGA2,NIT1,RIP1,CYT1,QCR2,PCK1,FDH1,ERT1,MLS1,ACS1,DAL7,ACS2,LAT1,CIT1,CIT3,CIT2,LSC1,ACC1,LSC2,HFA1,ICL1,ACH1,LYS20,LYS21,ACO2,QCR7,QCR9,QCR8,SDH2,SDH1,SDH3,SDH4,YJL045W,SDH5,SHH3,SHH4,KGD2,LEU9,PDA1,PDB1,PDX1,AIM22,IRC15,ILV2,HSP82,HSC82,AHA1,STI1,SBA1,HSP104,PGI1,TAL1,PKP2,PKP1,CPR6,TKL1,NQM1,TKL2,TPI1,FES1,PGK1,ZWF1,FBA1,ENO2,GPM1,ENO1,CDC19,PFK1,ERR3,PYK2,LPD1,PTC6,PTC5,ACO1,YMR31,SIS1,BTN2,HSP78,YJL144W,HSP26,CUR1,MBF1,ICL2,TDH3,TDH2,ATP2,ATP18,ATP6,ATP16,ATP15,ATP4,TOM40,TOM22,TOM70,PTC7,TIM8,TOM7,TIM54,TOM20,TIM22
867,0.05581399388283546,0.05259236390529475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07717970644788796,,0.10533752231815115,0.10027587018438215,0.06873400670121059,0.05887382724178911,0.05887382724178911,,0.026956119488147943,0.02605818405401071,0.024551743537523412,0.023414271994724598,0.023675404762419264,0.021922501509778484,0.0215022531789451,,,,0.022159670533184402,0.019128004582069806,0.0209469560718994,0.020871804772733583,0.02002021655081996,0.021066578755876718,,,0.019286879137768668,,,,,,,,0.06873400670121059,,,,,0.02112375912788825,,0.02090052731765873,,,,,,,,,,,,,,,,,,,,,,
868,0.05551709402206032,0.05231260135051155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07676915270491189,,0.10477718442553761,0.09974245750727928,0.0683683794525506,0.05856065074436665,0.05856065074436665,,0.02665858709569759,0.025765353534051447,0.024262334538383182,0.023138017632216745,0.023476904163176642,0.02175251812807689,0.02229347826969314,,,,0.021887820610164654,,0.022026999099410097,0.021939597037068832,0.020787767251462346,0.020788028756738734,,,0.020030592468660385,,0.020527083154451935,,,,,,0.06836837945255061,,,,,0.020952374207527425,,0.020735993649084697,,,,,,,,,,,,,,,,,,,,,,
869,0.055881205386616485,0.05265569590538232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07727264665465103,,0.10546437031427261,0.10039662291249177,0.0688167765521011,0.05894472341292808,0.05894472341292808,,0.0265518673472922,0.025671333534247262,0.02417289953846057,0.02304856336423562,0.02339108592740922,0.02137339193395808,0.021792789078426997,,,,0.02180203086459583,,0.02153229476338475,0.021446855663815798,0.020320894821442614,0.020690221265891717,,,0.019580725425824383,,0.020066065428132055,,,,,,0.06881677655210107,,,,,0.020848778271697562,,0.020516661667712766,,,,,,,,,,,,,,,,,,,,,,
870,0.04690169721049206,0.044194492382110734,0.04207478332685717,0.04207478332685717,0.04207478332685717,,,,,,,,0.040402014176255614,,,,,,,0.040402014176255614,,,0.009492889568544693,0.009877988863333737,0.009627463017744678,,,,,,,,,0.040402014176255614,0.04230701577879479,,0.040402014176255614,,,,,,,,,,,,,,,,,,,,0.0648557641334949,,0.08851738126894264,0.08426396632319937,0.057758661333775524,0.04947294086701066,0.04947294086701066,,,,,,,,,,0.014824938975434158,0.014824938975434158,,,,,,,,,,,,,,,,,0.057758661333775524,,,0.041600210330291675,0.01539127318496531,,,,,,,,0.011024368900050747,,,,,,,,,,,,,,,,,
871,0.0548293408151685,0.05166454582863262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07581812614465656,,0.10347919061179213,0.09850683456587236,0.0675214227980866,0.05783519354858645,0.05783519354858645,,0.027757810520538197,0.027088825656724828,0.025524726232911896,0.024319378841741027,0.02471764840960061,0.021069065998164303,0.022136451628802935,,,,0.023089258710017994,,0.021849996863491556,0.02176279966095569,0.020673244874335545,0.021887835324865258,,,,,0.020374365265751565,,,,,,0.0675214227980866,,,,,0.02157067149732566,,0.021236329854930774,,,,0.019930320000373897,,,,,,,,,,,,,,,,,,
872,0.05641116433882851,0.05315506518771878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0780054749924155,,0.10646455967670247,0.10134875142719042,0.06946941220202739,0.05950373576139513,0.05950373576139513,,,,,,,,0.02442309979648944,0.02008217889123746,,,,0.0218416645892809,0.023980874034046893,0.023913098124689426,0.023289614580692234,,0.020826032032274004,0.020258322272157552,0.022426359109891585,0.02131117444240521,0.022511945622755086,0.020859164855014767,0.02164689222331881,,,0.02058954455655699,0.06946941220202739,,,,,,,,,,,,,0.019764508430260716,0.018944214889228247,,,,,,,,,,,,,,,
873,0.05158096047557036,0.05158096047557036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07704221381930666,,0.10436146461687126,0.09931190059194343,0.06859160473206252,0.058720412641989086,0.058720412641989086,,0.027283032622830702,0.027283032622830702,0.025699718672823613,0.024272771247168028,0.024889910278628448,0.020429373100933047,0.021924096403254587,,,,0.023202871476128907,,0.021690751858469883,0.021547605461664822,0.020475096418458252,0.021220218595294243,,,,,0.020178936376091205,,,,,,0.06859160473206252,,,,,0.020878041071710075,,0.02054403188285388,,,,0.01997897718349427,,,,,,,,,,,,,,,,,,
874,0.052156522816603955,0.052156522816603955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07790188367685522,,0.10552597431841176,0.10042006510594596,0.06935697909172636,0.05937564003316355,0.05937564003316355,,0.026911006602969,0.026911006602969,0.025349282407853006,0.023941792554185735,0.024550516400254224,0.020150802222538466,0.021167848596482346,,,,0.022886481724155226,,0.020953468789967813,0.02081400016086538,0.01976453009911877,0.020930863904643156,,,,,0.01947839534938665,,,,,,0.06935697909172636,,,,,0.02059335224588219,,0.020263897540057457,,,,0.019706547814470846,,,,,,,,,,,,,,,,,,
875,0.052430200736071,0.05243020073607099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07831065374617542,,0.10607969468820605,0.10094699353228252,0.06972091197515663,0.05968719841078851,0.05968719841078851,,0.026692211271762873,0.026048908180212996,0.024544853231802465,0.023385778124016283,0.023768758454563464,0.020260242085938594,0.021460035820573445,,,,0.02220288128057449,,0.020920537377704572,0.020433851437465633,0.020041109679178302,0.021047579539480565,,,0.019266810978562,,0.01974880213767496,,,,,,0.06972091197515663,,,,,0.02074259136737008,,0.020421084822423056,,,,,,,,,,,,,,,,,,,,,,
876,0.052084879219841014,0.052084879219841014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0777948755628204,,0.10538102101355537,0.10028212541474653,0.06926170848750654,0.05929408006362657,0.05929408006362657,,0.02692851361268748,0.026270556574154096,0.024737637430084843,0.023578394384257417,0.02394416528005795,0.020589274271368776,0.02175461301915482,,,,0.022458858522413135,,0.021203758244154554,0.02071073995420929,0.02031672260721643,0.021377269069969812,,,0.019532115645426507,,0.020020394979284314,,,,,,0.06926170848750654,,,,,0.021083464312288976,,0.02075416456020119,,,,,,,,,,,,,,,,,,,,,,
877,0.051697031805796274,0.051697031805796274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07721557996369616,,0.10459630658008247,0.09953537964899645,0.06874595468464532,0.0588525497007784,0.0588525497007784,,0.02760913438732925,0.02693454742128897,0.025362883598240925,0.024174340572800906,0.0245493563632147,0.021109670161221696,0.021412672879644084,,,,0.023026508334242805,,0.021228531378318698,0.020777738512993634,0.019437886044198965,0.021917581604237336,,,,,0.01968030519247738,,,,,,0.06874595468464531,,,,,0.021616350903014187,,0.021278728067982457,,,,0.019945426003578844,,,,,,,,,,,,,,,,,,
878,0.05178279232771597,0.05178279232771597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07734367336106748,,0.10476982203212773,0.09970049949843461,0.06885999776889376,0.05895018055505266,0.05895018055505266,,0.027615127966063552,0.026940394556095065,0.02536838954557133,0.024179588503124985,0.024554685704518023,0.021114252792042036,0.02117930647975722,,,,0.023031507085335152,,0.020997171847890655,0.020551291956703244,0.01922604189409951,0.02192233962197043,,,,,0.01946581903293728,,,,,,0.06885999776889376,,,,,0.021621043527537208,,0.0212833473990434,,,,0.019949755892356393,,,,,,,,,,,,,,,,,,
879,0.051841986138612656,0.051841986138612656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0774320862598161,,0.10488958623861931,0.09981446887413505,0.06893871283046252,0.059017567532139895,0.059017567532139895,,0.02742754631363208,0.026757394503262758,0.025196071179635498,0.024015367200321814,0.024387794137275584,0.020970932031254847,0.02139798308504224,,,,0.02287509978376358,,0.02134596439034479,0.020866543540132614,0.019284759981728756,0.021773508177574303,,,,,0.01953969136547957,,,,,,0.06893871283046252,,,,,0.021475573163519134,,0.021138877135959917,,,,0.019814219636071943,,,,,,,,,,,,,,,,,,
880,0.051986923210166826,0.05198692321016683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07764856677421651,,0.10518283097321164,0.1000935248651357,0.0691314480225064,0.05918256571306391,0.05918256571306391,,0.027230022369890215,0.026564696766975846,0.025014617567661154,0.02384241662043495,0.02421216146412009,0.02081990644728939,0.02142366551335713,,,,0.022710361025468903,,0.021333090043993374,0.020853348575440734,0.019308883771824145,0.021616702710721712,,,,,0.019564250921719085,,,,,,0.0691314480225064,,,,,0.02132091332421492,,0.020986642067958437,,,,0.019671524304891733,,,,,,,,,,,,,,,,,,
881,0.05351340229673544,0.05351340229673544,0.020889139685952463,0.020889139685952463,0.020889139685952463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07992854231352078,,0.10827128825885629,0.10303254612226764,0.07116133752383244,0.06092032865943496,0.06092032865943496,,0.02508486155463925,0.024470462182029546,0.023038544215390627,0.021733394378712915,0.022298745715422973,0.019169864653836632,0.020307914023366614,,,,0.020912514888657526,,,0.01940339208254917,,0.019903369732727067,,,,,,,,,,,0.07116133752383244,,,0.019631671480433446,,0.01963143373202206,,0.01932389864770423,,,,,,,,,,,,,,,,,,,,,,
882,0.051996690484859893,0.051996690484859893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07766315534446407,,0.10520259266595412,0.10011233038183076,0.06914443640114219,0.059193684901134004,0.059193684901134004,,0.027351110089671272,0.026674857412979442,0.025102987617575838,0.02376311832160195,0.024288365941204645,0.02101447714554029,0.021453760375577637,,,,0.022862930417258426,,0.020440842358447432,0.020320663360468925,0.019380222039095597,0.021815480060783852,,,,,0.019577298379027164,,,,,,0.06914443640114222,,,,,0.021524459373038773,,0.021184279116878073,,,,0.01959744602432948,,,,,,,,,,,,,,,,,,
883,0.05139374822860137,0.05139374822860137,0.028519634127036883,0.028519634127036887,0.028519634127036883,,,,,,,0.025365057936520725,0.025365057936520725,,,,,,,0.025365057936520725,,,,,,,,,,,,,,0.025365057936520725,,,,,,,,,,,,,,,,,,,,,,,0.0767625903724457,,0.10398268639894419,0.09895144968352373,0.06834265263177776,0.058507287870904985,0.058507287870904985,,0.02090374871510233,0.020386652333310475,0.019186131716251408,0.018162899052729404,0.018563394073314688,,,,0.017480094569055044,0.017480094569055044,0.017475357732600283,,,,,,,,,,,,,,,,0.06834265263177773,,,0.02715838919390601,,,,,,,,,,,,,,,,,,,,,,,,,,
884,0.051451909326739986,0.051451909326739986,0.02916432939472146,0.02916432939472146,0.02916432939472146,,,,,,,0.022991867776062172,0.022991867776062172,,,,,,,0.025777877472734922,,,,,,,,,,,,,,0.025777877472734922,,,,,,,,,,,,,,,,,,,,,,,0.07684946079357488,,0.10410036116361533,0.09906343071573806,0.06841999440706703,0.058573499194829994,0.058573499194829994,,0.0210166476619317,0.020496758497002738,0.01928975399443777,0.018260994958988544,0.01866365301103056,,0.017563514018458855,,,0.01749987638164402,0.017569740300548562,,,,,,,,,,,,,,,,0.06841999440706703,,,0.02770252396399655,,,,,,,,,,,,,,,,,,,,,,,,,,
885,0.04314143917490368,0.04314143917490368,0.0441507987738175,0.0441507987738175,0.0441507987738175,,,,,,,0.036109880575982176,0.036109880575982176,,0.02140241668931806,,,,,0.040048164993274654,,,,,,,,,,,,,,0.040048164993274654,,,0.040048164993274654,,,,,,,,,,,,,,,,,,,,0.06443679898050192,,0.08728615629608102,0.08306278671876616,0.0573688530840524,0.049112755694408275,0.049112755694408275,,,,,,,,,,0.014673310716083859,0.014673310716083859,,,,,,,,,,,,,,,,,0.0573688530840524,,,0.04238240668798801,0.016214176185744764,,,,,,,,,,,0.010601962883154278,0.010601962883154278,0.010601962883154278,,,,,,,,,,,,
886,0.052372496849891086,0.052372496849891086,0.04341766719336084,0.04341766719336084,0.043417667193360834,,,,,,,0.035510269820299284,0.035510269820299284,,0.02104702589212286,,,,,0.039383158349876844,,,,,,,,,,,,,,0.039383158349876844,,,0.039383158349876844,,,,,,,,,,,,,,,,,,,,0.06624463848561676,,0.09300833094854852,0.09040859817563211,0.06624463848561676,,0.05741461341719572,,,,,,,,,,,0.016903914159412906,,,,,,,,,,,,,,,,,0.05741461341719572,,,0.041678639561193734,0.015944937011301848,,,,,,,,,,,0.009904408095213868,0.009904408095213868,,0.009904408095213868,0.009904408095213868,0.009904408095213868,,,,,,,,,
887,0.053511598695168715,0.053511598695168715,0.040091305924686405,0.040091305924686405,0.03673446597188845,,,,,,,0.033624208934444504,0.033624208934444504,0.03331076877334935,0.017447515498007406,,,,,0.03701264023367627,,,,,,,,,,,,,,0.03701264023367627,,,0.03701264023367627,,,,,,,,,,,,,,,,,,,,0.06768545942174657,,0.09503126221557108,0.0923749852529181,0.06768545942174657,,0.058663381301546934,,,,,,,,,,,0.017271574304900925,,,,,,,,,,,,,,,,,0.058663381301546934,,,0.03877090074876917,0.013102576088959223,,,,,,,,,,,0.009437784420163796,,0.009452768628929764,0.009437784420163796,,0.009437784420163796,,,,,,,,,
888,0.04938219535224074,0.04938219535224074,0.03892148220743462,0.03892148220743462,0.03603571683502323,,0.015091289180364469,,,,,0.03225098158559129,0.03225098158559129,0.03190868433122397,0.015091289180364469,,,,,0.03516771198710173,,,,,,,,,,,,,,0.03516771198710173,,0.035167711987101724,0.035167711987101724,,,,,,,,,,,,,,,,,,,,0.062061937112534125,,0.09367985324250107,0.08448185879460605,0.062061937112534125,,0.05390429196177639,,,,,,,,,,,0.016705252767493302,,,,,,,,,,,,,,,,,0.05390429196177639,0.022036452116545226,0.022036452116545226,0.037897419587012045,0.011323107460759759,,,,,,,,,,,,,,,,,,,,,,,,,
889,0.047479217818811904,0.047479217818811904,0.04027910538773469,0.04027910538773469,0.037292681413946996,,0.015617689585741655,,,,,0.033375930526504574,0.033375930526504574,0.03302169357558085,,,,,,0.03639439962292578,,,,,,,,,,,,,,0.03639439962292578,,0.03639439962292578,0.03639439962292578,,,,,,,,,,,,,,,,,,,,0.05967033683709465,,0.09006983439291787,0.08122629111233313,0.05967033683709464,,0.05182705226380508,,,,,,,,,,,0.016061504135419836,,,,,,,,,,,,,,,,,0.05182705226380508,0.02118726197837607,0.021187261978376067,0.03921932236118382,,,,,,,,,,,,,,,,,,0.01759071548229786,0.016684859824220938,,,,,,,
890,,0.04124874480375675,0.039989930448683854,0.039989930448683854,0.037257786333447486,,0.015732283266008163,,,,,0.030252276408485233,0.0332596867305416,0.029849431996318,0.015732283266008163,,,,,0.03602871438998504,,,,,,,,,,,,,,0.03602871438998504,,0.03602871438998504,0.03602871438998504,,,,,,,,,,,,,,,,,,,,0.06934258367469671,,0.09303230983081406,0.08252917680176841,0.06934258367469671,,0.05978622863471695,,,,,,,,,,,0.01769967819852795,,,,,,,,,,,,,,,,,0.05978622863471695,0.024004524171833224,0.024004524171833224,0.03890873903639451,,,,,,,,,,,,,,,,,,0.017519192192963915,0.016617019715164254,,,,,,,
891,,0.040678860974972586,0.0433310964303552,0.0433310964303552,0.04022930477025286,,0.018797194977952937,,,,,0.031541001289776355,0.034988177264580256,0.03095735731816004,0.018797194977952937,,,,,0.03814846466987783,,,,,,,,,,,,,,0.03814846466987783,,,0.03814846466987783,,,,,,,,,,,,,,,,,,,,0.06838456138164689,,0.09174699535205226,0.081388971360707,0.06838456138164689,,0.05896023489733138,,,,,,,,,,,0.0174551432332093,,,,,,,,,,,,,,,,,0.05896023489733138,0.02367288280411964,0.02367288280411964,0.04191532416569644,,,,,,,,,,,,,,,,,,0.017061656146094843,0.016184511414274606,0.015115361717777923,,,,,,
892,,0.055976073440409724,0.018971806402793463,0.018971806402793463,0.01761373804715323,,,,,,,,,,,,,,,0.01670267650494335,,,,,,,,,,,,,,0.01670267650494335,,,0.01670267650494335,,,,,,,,,,,,,,,,,,,,0.09410045262684132,,0.1262482878496297,0.11199514757626294,0.09410045262684132,,0.08113212512777475,,,,,,,,0.01888530438949824,,,0.02401911843441562,,0.017547216668275814,0.01699381849580401,0.016909893408238542,0.018255971749491312,,,,0.018008110572038584,,0.018043311756633252,,0.01748522036798593,,,,0.08113212512777475,0.032575027781748415,0.032575027781748415,0.018351933851017136,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,0.05635102918401026,0.020173828760031584,0.020173828760031584,0.020173828760031584,,,,,,,0.01649969122907597,0.01649969122907597,,,,,,,0.018299211909319595,,,,,,,,,,,,,,0.018299211909319595,,,0.018299211909319598,,,,,,,,,,,,,,,,,,,,0.09473078453508793,,0.12709396204110987,0.11274534710363449,0.09473078453508793,,0.08167558869064083,,,,,,,,0.016285980290282907,,,0.024180010505968186,,0.015164942223321503,,,0.015786250587831625,,,,0.015530699578187226,,0.015558122372317481,,0.015120144773785675,,,,0.08167558869064083,0.0327932316144577,0.0327932316144577,0.019365797192972472,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,0.05592418048157402,0.01763106865328463,0.01763106865328463,0.01763106865328463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09401321623074466,,0.1261312486076501,0.11189132179453568,0.09401321623074466,,0.08105691109844508,,,,,,,,0.019441239087122034,,,0.023996851364798566,,0.018002533066303752,0.016792242267391764,0.01695004241742275,0.018807096655837845,,0.017189438844627473,,0.018544924812952966,,0.018949026166981374,0.01716956814333663,0.018013647529805162,,,0.017016503900469267,0.08105691109844508,0.03254482890440934,0.03254482890440934,0.017057016432138476,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,0.055911986941771054,0.01763413164780445,0.01763413164780445,0.01763413164780445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0939927178723558,,0.126103747330259,0.11186692534787952,0.0939927178723558,,0.08103923769378765,,,,,,,,0.019484827520520574,,,0.023991619163633657,,0.018038244980575175,0.016673909761389695,0.016840353395253912,0.01884966803871607,,0.01724187141424796,,0.018587173878458815,,0.018992945134770532,0.01720807059628028,0.01805406758168851,,,0.017052837284670858,0.08103923769378765,0.032537732927978215,0.032537732927978215,0.017059979698227645,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,0.05802561164878523,0.042293387817315044,0.042293387817315044,0.042293387817315044,,,,,,,0.03459074865351287,0.03459074865351287,,0.020502023392743218,,,,,0.0383633506181735,,,,,,,,,,0.010859971427113937,,,,0.0383633506181735,,,0.0383633506181735,,,,,,,,,,,,,,,,,,,,0.07421432639128375,,0.10250730790185666,0.09564604266518215,0.07421432639128375,,0.055283800901131136,,,,,,,,,,,0.023218383565886156,,,,,,,,,,,,,,,,,,0.03460885994237211,0.03460885994237211,0.040599391459917096,0.015532050622120236,,,,,,,,,,,,,,,,,0.011726508858033825,0.011061797647670226,,0.015678334452219507,0.010560690176537425,,,,
897,,0.057548955153047164,0.041602926452406465,0.041602926452406465,0.041602926452406465,,,,,,,0.034026036844856666,0.034026036844856666,,0.020167317288888705,,,,,0.037737049137083666,,,,,,,,,,,,,,0.037737049137083666,,,0.037737049137083666,,,,,,,,,,,,,,,,,,,,0.07360468627296246,,0.10166525259586898,0.0948603498265793,0.07360468627296246,,0.05482966725118165,,,,,,,,,,,0.023027654109827957,,,,,,,,,,,,,,,,,,0.03432456241524789,0.03432456241524789,0.039936585459060474,0.015278481886536752,,,,,,,,,,,,,,,,,0.014844366288138717,0.014124862167355489,0.013262882734329481,0.015549543393467079,,0.012973584011113646,,,
898,,0.057184136524446254,0.042023617821242386,0.042023617821242386,0.04202361782124238,,,,,,,0.03437011023672971,0.03437011023672971,,0.02037125045031466,,,,,0.03811864851508584,,,,,,,,,,,,,,0.03811864851508584,,,0.03811864851508584,,,,,,,,,,,,,,,,,,,,0.07313808595618361,,0.10102076864425323,0.09425900402211941,0.07313808595618361,,0.05448208693525715,,,,,,,,,,,0.022881675487455014,,,,,,,,,,,,,,,,,,0.03410696958920342,0.03410696958920342,0.04034042668457198,0.015432978841599155,,,,,,,,,,,,,,,,,0.0147452907809245,0.014066664676466395,0.013182512463148376,0.015450970568276965,,0.01292510334794868,,,
899,,0.06527889854889203,0.04057630652770885,0.04057630652770885,0.04057630652770885,,,,,,,0.03318638900365523,0.03318638900365523,,0.01966965590970286,,,,,0.03680582602738866,,,,,,,,,,,,,,0.03680582602738866,,,0.03680582602738866,,,,,,,,,,,,,,,,,,,,0.0855551162526521,,0.10238407259041922,0.11037935983877392,0.0855551162526521,,0.06608788141212439,,,,,,,,,,,0.024037772972924094,,,,,,,,,,,,,,,,,,,,0.03895108521057281,0.014901460478155926,,,,,,,,,,,,,,,,,0.014583796929898184,0.013874474175806712,0.013033742307967547,,,0.01273074540586919,0.012237455537640905,0.01149499614023577,0.010725194363109262
900,,0.06546774404105819,0.04015785722980351,0.04015785722980351,0.040157857229803515,,,,,,,0.03284414934788198,0.03284414934788198,,0.019466809608257606,,,,,0.03642626037989757,,,,,,,,,,,,,,0.03642626037989757,,,0.03642626037989757,,,,,,,,,,,,,,,,,,,,0.08580261886674667,,0.10268025973524111,0.11069867657047591,0.08580261886674667,,0.06627906721287964,,,,,,,,,,,0.02410731190768799,,,,,,,,,,,,,,,,,,,,0.038549396253302025,0.014747786913249508,,,,,,,,,,,,,,,,,0.01504480491295846,0.014260176275523246,0.0130553285931097,,,0.012708373422853312,0.012529203314848473,0.012398792730457327,0.010960379249736854
