threshold,MAE1,PYC1,IDH1,IDH2,KGD1,RIP1,CYT1,QCR2,MRPS9,MRPS5,MRPS28,PCK1,FDH1,ERT1,GDH2,MRPS16,MLS1,ACS1,DAL7,ACS2,LAT1,RPS8B,RPS8A,RPS13,CIT1,RPS20,RSM10,RPS3,RPS5,RPL5,SDH2,SDH1,SDH3,SDH4,GDH1,PDA1,PDB1,KGD2,PDX1,IRC15,HSP82,HSC82,AHA1,PGI1,TAL1,TKL1,SOL4,PGM2,GAD1,AIM22,NQM1,NOP7,YTM1,PWP2,LPD1,TKL2,MRP17,AAT1,AAT2,GDH3,TPI1,RPF2,ASC1,MDH1,MDH3,HSP104,BTN2,SIS1,TFS1,HSP78,DCS2,CIT3,ATP2,ATP16,ATP18,ATP4,QCR8,ACO1,ATP6,ATP15,TOM40,TOM22,TOM70,RPN10,RPT5,RPT2,GPM1,RPS15,TIM8,RPT1
849,,,,,,,,,,,,,,,,,,,,,,0.006490471032479515,0.006490471032479515,,,,,,,,,,,,,0.20395858825697302,0.18257546420607043,0.1507629580422549,0.1445358343845438,,,,,0.050311618661298164,,,,,,,0.04924154281774855,0.004819897066454862,0.004768850416900793,,0.13595435458710484,0.04891034343549959,,,,,,0.00470227857346585,0.006477327486726112,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,,,,,,,,,,,,,,,,,,,0.006571511064320416,0.006571511064320416,,,,,,,,,,,,,0.2043541266579226,0.18292953415616103,0.15105533376350347,0.14481613379875793,,,,,0.04938806719954845,,,,,,,0.04934446569336609,0.004448902341024925,0.004401484962979306,,0.1362180118739839,0.04900272782102531,,,,,,0.004339986134522416,0.006558203468563786,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,,,,,,,,,,,,,,,,,,,,0.006544824880776427,0.006544824880776429,,,,,,,,,,,,,0.2044697759277815,0.1830330586966573,0.15114081987207262,0.14489808898317974,,,,,0.04924076901758905,,,,,,,0.04914808146862275,0.004501803087601714,0.004429867714250027,,0.1362951011594928,0.04883039044651449,,,,,,0.00439075078673489,0.0065318430779502425,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,,,,,,,,0.0065822008950341855,0.0065822008950341855,,,,,,,,,,,,,0.204544424225677,0.18309988082833092,0.1511959987115602,0.1449509887120606,,,,,0.049151667696614276,,,,,,,0.04906164921632394,0.00445122112522454,0.004380084516427679,,0.13634486008971552,0.04874451437041187,,,,,,0.004341166878136757,0.006569141839448356,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,,,,,,,,,,,,,,,,,,,,,0.00575342086869739,0.00575342086869739,,,,,,,,,,,,,0.1941447599778921,0.17839357580292364,0.16451211739668894,0.15705738067903022,,,,,0.0429191712202741,,,,,,,0.04301945567806852,0.0040668550075329355,0.003997121441237064,,0.14795203918313451,0.04273834462394147,,,,,,0.003950104800601421,0.005742232451280359,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,,,,,,,,0.00663282294376653,0.00663282294376653,,,,,,,,,,,,,0.20399953420077063,0.18270796513276877,0.15106440056942388,0.14484831926861844,,,,,0.04925493344512848,,,,,,,0.04936777202990882,0.0045838180014245375,0.004504126967209327,,0.1362981471702626,0.04904465099170612,,,,,,0.004440799879753549,0.0066198864554917036,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,,0.14456158289509044,,,,,,,,,,,,,,,,,0.006615351867454521,0.006615351867454521,,,,,,,,,,,,,0.19575734812968468,0.17860445003499326,0.1568469572686893,,,,,,0.04870187574097803,,,,,,,0.04877325048087736,0.0047113460178927775,0.004629351308345845,,0.14456158289509044,0.04845523563145423,,,,,,0.004571282552138188,0.006595033309856522,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,,,0.14456898231698798,,,,,,,,,,,,,,,,,0.006736625248584824,0.006736625248584824,,,,,,,,,,,,,0.1957673680200272,0.17861359194982374,0.15685498552064206,,,,,,0.04777797585996648,,,,,,,0.04866545609970496,0.00495703718461548,0.0048735385642214414,,0.14456898231698798,0.04835104058436331,,,,,,0.004811526559025277,0.006716264526464379,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14261061444451706,0.12681188662817208,0.10300504232585156,0.08793864001992686,,,,,0.029158111957099615,,,0.024966223123059256,0.024220211571950655,,,0.029791240886525842,,,,0.09250279512416176,0.02959532545792615,,,,,,,,,,0.10271509125176155,0.09124458279397325,0.09124458279397324,0.02419565162110109,,,,,,,,,,,,,,,,,,,,,
858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14435232761150335,0.1283606488541184,0.10426304993758309,0.08901264063205637,,,,,0.029760154893842622,,,0.024989438156880567,0.024031909761246976,,,0.029992178530733587,,,,0.0936325380740701,0.02978978151375383,,,,,,,,,,0.09997090379428604,,0.08880684714467046,0.024230733950584265,0.08880684714467046,,,,,,,,,,,,,,,,,,,,
859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14008922099645993,0.12456981887378044,0.1011838858863476,0.08638386156503451,,,,,0.03052693467200168,,,0.025749960152548136,0.025066138584943786,,,0.030767674733295405,,,,0.09086732119775376,0.03055995790561211,,,,,,,,,,0.10410750423220783,,0.09248150075733584,0.025164719685343093,0.09248150075733584,,,,,,,,,,,,,,,,,,,,
860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14065316772482073,0.12507129030253608,0.10159121430892393,0.08673161063356565,,,,,0.030583658619992873,,,0.02399584684091388,0.02463096392161348,,,0.03082484601498921,,,,0.0912331189953279,0.030616743216075694,,,,,,,,,,0.10442591558007432,,0.0927643541359278,0.024112915569310733,0.0927643541359278,,,,,,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,,,,,,,,0.0069844304420182855,0.0069844304420182855,,,,,,,,,,,,,0.20149640662472706,0.18385657760744098,0.14654081537464836,,,,,,0.05081336516282859,,,,,,,0.05099630860737037,0.0048643818507238664,0.004792041089392767,,0.13467569450629283,0.050659024156378296,,,,,,0.004717738702702874,0.006974757980223174,0.1456440274532342,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16152294239070653,0.14738255580084775,0.11746960690832392,,,0.04825812123969228,0.045411794422157634,0.04423760210917204,0.03808976385719394,,,0.032721725702228435,0.032286579219959824,,,0.03783900540736524,,,,0.10795832446621323,0.037603881981133895,,,,,,,,0.11675072647668903,,,,,0.0324673700183162,,,,,,,,,,,,,,,,,,,,,
863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15880237872994518,0.14490016153779608,0.11549104250707827,,,0.04951860815015622,0.046597936173625766,0.04539307432766075,0.03878764885056968,,,0.03456364179374357,0.03410661480223938,,,0.03854184962633702,,,,0.10613996052315794,0.03830085568233877,,,,,,,,0.11478427032427661,,,,,0.03407195697107467,,,,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16097157088526784,0.15340161466185498,0.12464141789493526,0.10612948977678968,,0.0465834845874532,0.045560649083580824,0.042465285542081475,0.037733583536270134,,,0.03257872199307114,,,,0.03706803114754183,,,,0.1118233470890979,0.03693193450415926,,,,,,,,,,,,,0.03221948085530439,,0.03189138844259208,,,,,,,,,,,,,,,,,,,
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16988261218069495,0.16171945561965917,0.1244712221263926,0.11085045809962993,,0.043811414984114165,0.04284450114916963,0.03989176499987757,0.0353545265177531,,,0.030555537017917134,,0.02997745700802926,,0.034724849212914306,,,,0.11085045809962993,0.034597572826380894,,,,,,,,,,,,,0.030468170157837263,,,,,,,,,,,,,,,,,,,,,
866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16985803483683598,0.16169605926014702,0.12445321456230189,0.11083442108565503,,0.04366402353523973,0.042209773953532016,0.03976814111791543,0.035670378254163436,,,0.03058560439452184,,0.03000695554012783,,0.03502471072951442,,,,0.11083442108565503,0.03489611008102077,,,,,,,,,,,,,0.03049815156336959,,,,,,,,,,,,,,,,,,,,,
867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1710794342930799,0.16285876833685825,0.12534812123386568,0.11163139899592674,,0.043779629245887124,0.04232128579216569,0.03987466481907667,0.0349219654015598,,,,,0.0294070413812386,,0.034020103340944456,,,,0.11163139899592676,0.03389804957069489,,,,,,,,,,,,,0.0298923148797825,,0.029335823712992894,,,,,,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16972035553784953,0.16156499569221394,0.12435233837264144,0.11074458367870928,,0.04318215749759883,0.041735278403718795,0.03930065563996007,0.036111459559180915,,,0.03016354527717645,,0.03032773988318999,,0.03567981082027047,,,,0.11074458367870926,0.035538235064282844,,,,,,,,,,,,,0.030834260894498228,,,,,,,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17096190581808263,0.1627468873105873,0.1252620093432503,0.11155471024523021,,0.043041624685144254,0.041614244629047205,0.03918522399488496,0.03532697102193922,,,0.029597048731388055,,0.02958628744213141,,0.034904699458361034,,,,0.11155471024523025,0.03476619930660208,,,,,,,,,,,,,0.029897477768121045,,,,,,,,,,,,,,,,,,,,,
870,,,0.08064988970436371,0.08064988970436371,,0.018196183940658257,0.018934350918457993,0.01845413735068062,0.008354315984551842,,0.008372424948268663,,,,,,,,,,,,,,,,,,,,,,,,,0.16967210456678508,0.16151906326467766,0.12431698538824777,0.11071309933680046,,,,,,,,,,,,,,,,0.11071309933680046,,0.008359417471033814,,,,,,,,,,,,,,,0.08109503808431004,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16834847467548303,0.16025903610406633,0.12334717554073882,0.10984941483182517,,0.045158693586951605,0.04407033388160297,0.04152572804652694,0.03601340370371927,,,0.03010944391609465,,0.030098979046445814,,0.03554737548569222,,,,0.10984941483182517,0.03540551589096508,,,,,,,,,,,,,0.030417010458062832,,,,,,,,,,,,,,,,,,,,,
872,,,,,,,,,,,,,,,,,,,,,,0.00616224177641119,0.00616224177641119,,,,,,,,,,,,,0.20760973611732095,0.1976337252839203,0.1521134932418785,0.13546786253833887,,,,,0.04762592659297623,,,,,,,0.04676357038614294,0.004126954249449667,0.004067371978890973,,0.13546786253833884,0.04663140491530885,,,,,,0.004013281775150736,0.0061543268294608315,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1685440221275881,0.16038896380336332,0.12442336487313364,0.11077561040532385,,0.04406216481314795,0.04406216481314795,0.04150510888829488,0.03540746963338561,,,0.029977229535997404,,0.02996581196328403,,0.03503061761943652,,,,0.11077561040532387,0.034799435836398426,,,,,,,,,,,,,0.030282425282174442,,,,,,,,,,,,,,,,,,,,,
874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17029368733443587,0.16205397087977372,0.12571501099436272,0.11192557840090661,,0.04342792922691219,0.04342792922691219,0.04090767984278209,0.034159845608770646,,,0.029633462011284473,,0.02962071874463715,,0.03381388786730268,,,,0.11192557840090661,0.03358881885210774,,,,,,,,,,,,,0.02950590260890538,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17092721762575366,0.16265684759815172,0.12618269872128282,0.11234196637981621,,0.04300941304904093,0.04197285267948238,0.039549354683530456,0.03457875914651787,,,0.02998504511651804,,0.029967147315619377,,0.033709460191387514,,,,0.11234196637981617,0.032925258522377016,,,,,,,,,,,,,0.029852012590705856,,,,,,,,,,,,,,,,,,,,,
876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17022432611027682,0.1619879657214147,0.12566380682353154,0.11187999071498524,,0.04349823183323974,0.04243541907609773,0.03995926041136846,0.03514071419462846,,,0.029926288850673912,,0.029907944353873915,,0.03425090612523249,,,,0.11187999071498524,0.033454522626963114,,,,,,,,,,,,,0.02979063244272853,,,,,,,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1691639434864411,0.1609788900619804,0.12488100614958797,0.11118305390918337,,0.04465234196039084,0.04356133028769324,0.04101947332510321,0.034630784808184795,,,0.03031830317056106,,0.030309133465065797,,0.034332972165059907,,,,0.11118305390918337,0.03360390341218235,,,,,,,,,,,,,0.030181809889382537,,,,,,,,,,,,,,,,,,,,,
878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16961924037568088,0.16141215726046212,0.12521711757175755,0.11148229792973369,,0.044708074688191705,0.04361570127154266,0.04107067169546843,0.034288670221073174,,,0.029994047742872402,,0.029984976107732885,,0.03399379964380106,,,,0.11148229792973369,0.0332719332993225,,,,,,,,,,,,,0.029859014262627222,,,,,,,,,,,,,,,,,,,,,
879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.169626880928696,0.16141942812278942,0.1252227580169281,0.11148731968555393,,0.0443556820037848,0.04327191606077631,0.04074695228691213,0.034604704423405366,,,0.02968980945443114,,0.029972722494204896,,0.03452058006704232,,,,0.11148731968555393,0.033745263218249825,,,,,,,,,,,,,0.029848663551671883,,,,,,,,,,,,,,,,,,,,,
880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16990014704787695,0.1616794721703014,0.12542448982340287,0.1116669239264712,,0.04398422025681735,0.042909530436017036,0.04040571226091491,0.03460530475692301,,,0.029750386919065588,,0.030037343581533427,,0.03445899964779591,,,,0.1116669239264712,0.03368408091535737,,,,,,,,,,,,,0.029826464331051836,,,,,,,,,,,,,,,,,,,,,
881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17592257899951202,0.16741050675762004,0.12987039801215286,0.11562516917982035,,0.04075866842913338,0.03976037309245313,0.037433747948725324,0.032996934520161496,,,0.02729386942179582,,0.027538878311896987,,0.03088319454134839,,,,0.11562516917982035,0.031527238951288165,,,,,,,,,,,,,0.02735327265427162,,,,,,,,,,,,,,,,,,,,,
882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17032522719173623,0.16208398467063417,0.12573829449693608,0.11194630798182229,,0.04428202691507493,0.043187159499000025,0.04064226898600612,0.0347340927394262,,,0.029563025310982035,,0.029848565023155825,,0.03309415700189054,,,,0.11194630798182229,0.032899584657087595,,,,,,,,,,,,,0.029708997544425738,,,,,,,,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18201363209226745,0.1732068422294221,0.13436696402413412,0.11962851569928595,,0.03659039172523703,0.035685254592785896,0.033583836313648315,0.0303711595549755,,,0.026132685965414924,,0.026123650302743946,,0.028416345246239014,,,,0.119628515699286,0.028246408991597038,,,,,,,,,,,,,0.026005797562962816,,,,,,,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1818477078085481,0.1730489462471165,0.13424447461493458,0.11951946191275555,,0.036712929334945965,0.03580476098759276,0.033696305266088966,0.030680823098204173,,,0.02594447862807134,,0.02632129823078147,,0.028394453631429572,,,,0.11951946191275556,0.028224927786803796,,,,,,,,,,,,,0.026039970539971768,,,,,,,,,,,,,,,,,,,,,
885,,,0.0816079437309306,0.0816079437309306,0.0816079437309306,0.016701218393175166,0.016845084414158627,0.016784111770027605,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16133895488486727,0.15353251612514932,0.11910440606842516,0.10604007774300489,,,,,,,,,,,,,,,,0.10604007774300489,,,,,,,,,,,,,,,,,,0.0195965738884651,0.0195965738884651,0.0195965738884651,,,,,,,,,,,,,,,
886,,,0.07747902357551786,0.07747902357551786,0.07747902357551786,,0.016176106869723393,0.016115231388849054,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16597378744899693,0.161334552551696,0.11821385714070792,0.11821385714070792,0.10245663744942927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01767446106427314,0.01767446106427314,,0.01767446106427314,0.01605551609051656,,,,,,,,,,,,,
887,,,0.07211675863219993,,0.07211675863219993,0.016233819406388284,0.016377306003481338,0.01631620041428112,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1709434612229397,0.1661653159328916,0.12175347815302785,0.12175347815302785,0.1055244475652601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016976808446456552,,,0.06974159675677456,0.017003762234614507,0.016976808446456552,,,,,,,,,,
888,,,0.0739494871974015,,0.07394948719740149,0.01686088828931996,0.017009963847377935,0.01694643056212921,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17798852240749216,0.1605126470273799,0.1179155613727532,0.1179155613727532,0.10241631413386793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01750118233372083,,,0.07200380318581442,0.017528968738867532,0.01750118233372083,,,,,,,,,,
889,,,0.07550247933363706,,0.07550247933363706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16883433096074169,0.15225726358670327,0.11185100390153617,0.11185100390153617,,,,,,,,,,,,,,,,0.097148903998817,,,,,,,,,,,,,,,,,,,,,,,0.07351593456582149,,,0.032973488844429855,0.03127547823955585,0.02924908744436126,0.013397880955065325,0.013371027864605542,0.0132696370695523,,,,
890,,,0.07100511343046616,,0.07100511343046617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16518582648479282,0.14653672798086662,0.12312294530498435,0.12312294530498435,,,,,,,,,,,,,,,,0.1061549219555488,,,,,,,,,,,,,,,,,,,,,,,0.06908537718665939,,,0.031106636468593313,0.02950476173659768,0.02759309863941013,0.012239109629073328,0.012216284842863943,0.01212113760469299,,,,
891,,,0.07651996851429484,,0.07651996851429484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1620193757825631,0.14372776225365166,0.12076279888735297,0.120762798887353,0.10412003594671661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07401980447415284,,,0.030129802812612565,0.02858082083914132,0.026692770273781467,0.012094335362677244,0.012071987698552078,0.011977769752855465,,,,
892,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003985084689526144,,,,,,,,0.2196209934378806,0.19482629024020512,0.1636967537609401,0.1636967537609401,,,,,0.0328527965174344,,,,,,,,0.0030678635437302,0.0030136388226333416,,0.14113710549097636,,,,,,0.03175801208942037,0.002982128343066141,0.003990704810134385,,,,,,,,,,,,,,,,,,,,,,,,0.031388069655415976,0.003983804837696902,,
893,,,,,,,,,,,,,,,,,,,,,,,,,,0.004016268152446106,,0.00401755949868118,,,,,,,,0.22269502860568274,0.19755327393350225,0.165988017314752,0.165988017314752,,,,,0.028536421308850295,,,,,,,,0.0030962572690423564,0.0030418111952814843,,0.14311260163535464,,,,,,0.027660791038180935,0.00300947502496551,0.004023414703538511,,,,,,,,,,,,,,,,,,,,,,,,0.027261063004969954,,,
894,,,,,,,,,,,,,,,,,,,,,,,,,,0.00399261563439148,,0.003993899694003894,,,,,,,,0.21883007632848106,0.19412466584674565,0.16310723560388235,0.16310723560388235,,,,,0.033729372223919536,,,,,,,,0.0030384532381636012,0.0029899361204084973,,0.14062883098699314,,,,,,0.03262917351683538,0.002953189386062601,0.003999903194497361,,,,,,,,,,,,,,,,,,,,,,,,0.03287541262173327,,,
895,,,,,,,,,,,,,,,,,,,,,,,,,,0.003958885528212894,,0.003960164067212278,,,,,,,,0.2185260696103904,0.19385498078537441,0.16288064108714714,0.16288064108714714,0.1404334642892586,,,,0.03376539448859045,,,,,,,,0.00344907472381106,0.0033943883549323534,,,,,,,,0.0326647221606619,0.003352228985321426,0.003966336785023126,,,,,,,,,,,,,,,,,,,,,,,,0.03291300804691691,,,
896,0.09922720563308528,,0.07232417842089907,0.07232417842089907,0.07232417842089907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17529352006898588,0.16356035333110636,0.12691085912754846,0.12691085912754846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.020053019222912024,0.01891632399328497,,0.011438183640053013,0.011347186548748174,,,,0.01805940077146124,0.011310553272568927
897,0.09785128922380318,,0.07073803473972343,0.07073803473972343,0.07073803473972343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17286284363136065,0.16129237276448233,0.12515107225785294,0.12515107225785294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02524008255478856,0.02401669968652895,0.022551064062360175,0.011295097290974358,0.011205238530892492,,,,,0.011169063519933341
898,0.09744421856694839,,0.07161004517741477,0.07161004517741477,0.07161004517741477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1721437177837506,0.16062138117461439,0.12463043191070773,0.12463043191070773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025126607220437167,0.02397019926418898,0.022463566013126757,0.011452556218996358,0.011361701017687669,,,,,0.01132505338659001
899,,,0.06412308373310996,0.06412308373310996,0.06412308373310996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161798424289037,0.1744334450084909,0.13520348086680664,0.13520348086680664,0.10443924339539384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023046898835997566,0.021925950029990603,0.02059733427927582,0.010373237580040445,0.010293675518764627,,,,,0.010315578130066002
900,,,0.06336724234258975,0.06336724234258974,0.06336724234258974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16202470329054752,0.17467739439143454,0.13539256619804965,0.13539256619804965,0.10458530419801208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02374000668065745,0.022501898961593367,0.02060070501490181,0.010373317859700937,0.010293910989815728,,,,,0.010315899189468037
